item_id	alpha	topic_vector
e29dde8b-835f-43e7-a83d-8d1cf9daaaa9	[2,2,2,2,20,2,20,2,2,2]	[0.02525774,0.09418082,0.01886060,0.02561342,0.27238774,0.01582032,0.38021525,0.09146827,0.07189274,0.00430310]
3854ae0f-c84a-4550-baf2-33c761534284	[2,2,2,2,20,2,20,2,2,2]	[0.02783657,0.02196590,0.01116096,0.05811497,0.33274384,0.01248029,0.38714179,0.01008087,0.06742625,0.07104856]
3e4c5982-0711-40e9-b200-6a10fefb2c83	[2,2,2,2,20,2,20,2,2,2]	[0.04674719,0.03943801,0.02561941,0.03462002,0.32182005,0.00723365,0.38445192,0.07235015,0.01696510,0.05075450]
1994690e-cbce-4f38-be99-a0cb149398dc	[2,2,2,2,20,2,20,2,2,2]	[0.03055021,0.01990723,0.00378652,0.05076899,0.40550989,0.01247235,0.34320514,0.03037147,0.03949442,0.06393378]
b575a5ef-e20d-4cdd-b59d-1449d1e3349a	[2,2,2,2,20,2,20,2,2,2]	[0.03316623,0.00831101,0.03896174,0.02722132,0.37813186,0.07073290,0.36942819,0.01156701,0.02555496,0.03692479]
e228b049-4842-4309-9d92-15838258e97d	[2,2,2,2,20,2,20,2,2,2]	[0.03243420,0.06819905,0.01727239,0.05021717,0.32106104,0.00444421,0.45403596,0.00773750,0.03589551,0.00870297]
c7604f40-0ace-4f4b-815b-da4c03c9a51c	[2,2,2,2,20,2,20,2,2,2]	[0.04527789,0.01186930,0.00686256,0.02716843,0.23491790,0.02916460,0.45930438,0.11761565,0.03700972,0.03080956]
8bedb928-ccb9-43a3-8c5b-f67c5e8d2a5a	[2,2,2,2,20,2,20,2,2,2]	[0.07502785,0.01139942,0.01654252,0.05633126,0.36560505,0.02652646,0.41271713,0.01281249,0.00738809,0.01564973]
7236d2ca-2808-45d9-b96c-dce15a842b5b	[2,2,2,2,20,2,20,2,2,2]	[0.02317814,0.04436494,0.03117166,0.05150983,0.37912430,0.05711917,0.35797218,0.00357259,0.01823419,0.03375299]
5893b616-005c-4fe0-bbf2-e4dbbe5f99fb	[2,2,2,2,20,2,20,2,2,2]	[0.04204452,0.01740211,0.03202314,0.01945287,0.27778046,0.04205832,0.36274987,0.12318812,0.01743006,0.06587054]
15aac396-878a-41d6-9b20-7459d2e1bea7	[2,2,2,2,20,2,20,2,2,2]	[0.00723791,0.06547368,0.02725941,0.02018411,0.36075741,0.03823217,0.42535707,0.01196960,0.00714888,0.03637977]
0f30618f-9a4f-478b-9776-70bd9ee716e9	[2,2,2,2,20,2,20,2,2,2]	[0.03458770,0.05901718,0.01840230,0.01547862,0.35728764,0.02831826,0.37369746,0.01466592,0.06476802,0.03377689]
2cb21ac2-104c-40ba-bf49-894001296dea	[2,2,2,2,20,2,20,2,2,2]	[0.05220773,0.02154212,0.01260739,0.03334972,0.34595097,0.00548023,0.44881960,0.01381557,0.02753966,0.03868702]
6c9a1155-35fd-4059-9e6b-7bcb9ca17d62	[2,2,2,2,20,2,20,2,2,2]	[0.03002944,0.03146981,0.03207984,0.00417000,0.36813408,0.01936468,0.44545387,0.05357781,0.00806425,0.00765622]
4552149c-7bdb-4582-88df-2c02fbd79195	[2,2,2,2,20,2,20,2,2,2]	[0.09428229,0.00170714,0.01560551,0.00940437,0.42269456,0.02419779,0.27635699,0.02800609,0.08891021,0.03883505]
47577e71-08fe-43f8-8e07-a3ecc3b4754d	[2,2,2,2,20,2,20,2,2,2]	[0.03853531,0.00573125,0.05839899,0.01156690,0.35746195,0.01380298,0.32948272,0.02686816,0.13900383,0.01914792]
f63084f6-2931-40ec-8e36-7439a7b31e3d	[2,2,2,2,20,2,20,2,2,2]	[0.03576557,0.02553514,0.00948277,0.03881133,0.42164701,0.01085238,0.32545260,0.03027349,0.05036182,0.05181787]
5b181ac5-3df7-4a43-9a89-89a18f471dd3	[2,2,2,2,20,2,20,2,2,2]	[0.00537365,0.09525064,0.03966637,0.02764318,0.39128584,0.06997196,0.31763561,0.02186445,0.00920799,0.02210031]
5ed21ee8-5b80-416b-908a-7b973c1f5d13	[2,2,2,2,20,2,20,2,2,2]	[0.04071278,0.02160341,0.02092279,0.08024890,0.34226640,0.03300303,0.36685482,0.05275355,0.02874603,0.01288829]
0f1ad169-ddc9-4998-861f-2853b0770621	[2,2,2,2,20,2,20,2,2,2]	[0.04000503,0.06009128,0.03954502,0.04831127,0.31293051,0.01549612,0.35135531,0.01872397,0.07260075,0.04094075]
1f97a848-0ed5-44f5-9f72-d6594c7e869b	[2,2,2,2,20,2,20,2,2,2]	[0.02340029,0.01315634,0.06927220,0.01510998,0.39896030,0.04085965,0.32305321,0.03009518,0.07697516,0.00911769]
ab76fe35-a3f7-4269-a471-7161479c2c6d	[2,2,2,2,20,2,20,2,2,2]	[0.06704745,0.03773260,0.01951483,0.00828081,0.37720407,0.02042590,0.37615227,0.04984580,0.00765170,0.03614458]
27f480d5-cab0-4c90-9c2f-026063837ad2	[2,2,2,2,20,2,20,2,2,2]	[0.09388215,0.02155126,0.04239695,0.00417532,0.25588475,0.01729682,0.48206579,0.01978272,0.04337323,0.01959102]
