item_id	alpha	topic_vector
c3223261-7ba9-4f1e-ac34-228496446bd2	[2,2,20,2,2,2,2,2,20,2]	[0.02230888,0.05750359,0.28030704,0.06406050,0.05655796,0.05141953,0.04525440,0.01059901,0.35530019,0.05668891]
5f87635e-00a1-467e-b767-9dc2488413e6	[2,2,20,2,2,2,2,2,20,2]	[0.07445056,0.00631339,0.41655123,0.00651383,0.04595229,0.04058520,0.01401505,0.03186076,0.32139513,0.04236255]
015fbf96-95c0-426c-b27c-2c1d0bd1d37c	[2,2,20,2,2,2,2,2,20,2]	[0.02375327,0.02947132,0.23737436,0.09231267,0.03004450,0.01589555,0.01509647,0.03922372,0.46459823,0.05222990]
933aa9c0-05fa-4131-87f4-552d861a1a4f	[2,2,20,2,2,2,2,2,20,2]	[0.03499643,0.00651093,0.32195980,0.02160179,0.00607007,0.03059745,0.05511222,0.02600328,0.47421912,0.02292892]
580f62f7-9e90-45cb-9b04-18fe00cb1ed4	[2,2,20,2,2,2,2,2,20,2]	[0.01161991,0.02260494,0.37100326,0.00899660,0.01669094,0.00575582,0.00529275,0.02929205,0.38823075,0.14051298]
56ecb09f-d9b0-41ba-aa00-0abfa1b14482	[2,2,20,2,2,2,2,2,20,2]	[0.01302369,0.02074506,0.34807379,0.05848879,0.07365514,0.03462634,0.02657942,0.01614959,0.33894628,0.06971190]
e295fed0-e1bc-4a60-89f4-baaaecc6a286	[2,2,20,2,2,2,2,2,20,2]	[0.02852464,0.03759938,0.37469899,0.03537219,0.04013726,0.03460497,0.01109005,0.02980727,0.32552311,0.08264214]
edcf85c9-13de-4aec-9bc3-21c093f9bcdb	[2,2,20,2,2,2,2,2,20,2]	[0.01946970,0.03990124,0.36348521,0.09959063,0.07534774,0.03934442,0.00102468,0.07767272,0.27878873,0.00537492]
47218b7a-5113-4951-ad5b-a80414925a44	[2,2,20,2,2,2,2,2,20,2]	[0.06096072,0.04538900,0.39451610,0.01856469,0.00659665,0.00140168,0.04216204,0.00954615,0.40992559,0.01093738]
8097ed75-aaf4-4015-bcad-38a75f174561	[2,2,20,2,2,2,2,2,20,2]	[0.03786969,0.01288101,0.44855336,0.04212825,0.03534093,0.01496355,0.00773778,0.04370182,0.32325512,0.03356849]
ed69bddf-de3c-434d-9137-61061767083c	[2,2,20,2,2,2,2,2,20,2]	[0.03048043,0.02889137,0.45688673,0.02936996,0.01249872,0.04921207,0.04796583,0.01692109,0.28787902,0.03989478]
b3ba24a9-fc15-44b8-9800-08247a31661c	[2,2,20,2,2,2,2,2,20,2]	[0.00823584,0.03347632,0.40473141,0.04054199,0.07031608,0.02670068,0.02664166,0.02904897,0.32593019,0.03437684]
45c7800c-3e4b-4c67-b9d3-f9892b968c6b	[2,2,20,2,2,2,2,2,20,2]	[0.01515408,0.03068757,0.46388514,0.01233881,0.03570880,0.04362927,0.04361634,0.00733823,0.28107200,0.06656975]
7cd1bec9-cfbe-4cac-b7f0-6103daef2429	[2,2,20,2,2,2,2,2,20,2]	[0.06961261,0.03356187,0.40933945,0.01423366,0.00979408,0.00551263,0.00958906,0.04168209,0.37046223,0.03621232]
05802000-759b-4508-bbd8-271dd3c86413	[2,2,20,2,2,2,2,2,20,2]	[0.03114269,0.01078091,0.36143692,0.06697944,0.01094732,0.02752204,0.04741999,0.06050997,0.37089857,0.01236216]
9b053849-305c-4c00-bd93-470c2929eb1e	[2,2,20,2,2,2,2,2,20,2]	[0.00494593,0.02594385,0.37498294,0.07112329,0.02400558,0.01249268,0.01762420,0.04804743,0.39110917,0.02972495]
0504cea5-5a5d-4177-94cd-448bd929ef2a	[2,2,20,2,2,2,2,2,20,2]	[0.05996203,0.00227401,0.39447605,0.00065256,0.05062478,0.03170832,0.03019716,0.03070685,0.38939995,0.00999828]
f8a93ad9-367c-443e-849d-717595bfbc81	[2,2,20,2,2,2,2,2,20,2]	[0.04874022,0.05857587,0.35786799,0.01872450,0.00589447,0.16108991,0.03469770,0.00482409,0.28985697,0.01972828]
129f110f-8dda-49d6-ac0e-3cfb77574c15	[2,2,20,2,2,2,2,2,20,2]	[0.07153149,0.01563496,0.38191247,0.06342883,0.02825977,0.04038152,0.01025746,0.01249954,0.33989536,0.03619859]
51c6aefb-b520-4cc3-bad7-b03f49118cad	[2,2,20,2,2,2,2,2,20,2]	[0.03511568,0.03780609,0.49246312,0.01958827,0.00717935,0.05672936,0.03928437,0.05404007,0.21859679,0.03919689]
67e277a6-9762-4ca6-bf03-04d68a34a72b	[2,2,20,2,2,2,2,2,20,2]	[0.01941185,0.01940690,0.29522582,0.07215429,0.11664244,0.04507332,0.02477104,0.01719021,0.38184795,0.00827618]
fbd5056f-0084-44d5-b748-50bf4f4421c9	[2,2,20,2,2,2,2,2,20,2]	[0.04775836,0.01773108,0.19815312,0.09201489,0.05703750,0.00795151,0.06379402,0.01747629,0.46711506,0.03096817]
17a26823-5253-4b0b-8c6a-e1cef4fd90b0	[2,2,20,2,2,2,2,2,20,2]	[0.02786205,0.02964309,0.32021966,0.01122486,0.07875163,0.04161185,0.00886996,0.01684914,0.45835002,0.00661774]
