item_id	alpha	topic_vector
0c835c08-b2e5-4bc3-8d8d-0361693c614b	[2,20,2,2,2,2,20,2,2,2]	[0.02695712,0.35205154,0.02017278,0.01948466,0.03441843,0.05736263,0.38979501,0.02935685,0.06059932,0.00980169]
a53d3f44-fead-4f4a-b5d7-05977df6504d	[2,20,2,2,2,2,20,2,2,2]	[0.12873313,0.26891601,0.02908785,0.03586553,0.03685540,0.05966052,0.28791808,0.03862722,0.04886106,0.06547521]
61a63ca7-6495-46a2-b706-2ce3e4852663	[2,20,2,2,2,2,20,2,2,2]	[0.02550916,0.37219129,0.03146609,0.04910766,0.04933109,0.02470521,0.35960093,0.03273975,0.01361462,0.04173420]
c092acd7-495e-4b60-bb12-46cdc36d3ecb	[2,20,2,2,2,2,20,2,2,2]	[0.04728609,0.33729314,0.05090876,0.17012393,0.02009577,0.01585957,0.19877736,0.05863883,0.02863646,0.07238010]
afa99388-da5b-4cba-9b71-d6c639e3e2e8	[2,20,2,2,2,2,20,2,2,2]	[0.02962192,0.31541481,0.02926341,0.04878424,0.04764476,0.00958684,0.41022672,0.03307511,0.03508175,0.04130046]
406e2087-6311-44a2-9bd0-068564eb432e	[2,20,2,2,2,2,20,2,2,2]	[0.01533036,0.30328690,0.01144522,0.06818992,0.06780963,0.00361052,0.41128218,0.02473227,0.01704623,0.07726676]
010c55cb-d5b6-43bb-95ab-8eb234cdc290	[2,20,2,2,2,2,20,2,2,2]	[0.07866604,0.38860743,0.02117125,0.02425782,0.01319445,0.02395402,0.31167571,0.07529471,0.00655481,0.05662376]
2066c7d2-5611-4018-a9f8-7545cb2789be	[2,20,2,2,2,2,20,2,2,2]	[0.01632209,0.43112939,0.02985913,0.05799496,0.01088153,0.02069343,0.35107876,0.03457693,0.03420316,0.01326061]
91d28106-0c1d-4249-91a0-12f616e2cc19	[2,20,2,2,2,2,20,2,2,2]	[0.01039120,0.36297242,0.03203749,0.02639531,0.00676039,0.03306277,0.42301122,0.03896456,0.02965840,0.03674623]
9b7ed0e0-595b-4eb6-a415-cb24f47072f0	[2,20,2,2,2,2,20,2,2,2]	[0.01556092,0.42051061,0.01939253,0.04028329,0.02466946,0.05222860,0.29341583,0.05254438,0.06683217,0.01456222]
c8c979a3-c1fb-4495-8c60-0f4b74f2a9e0	[2,20,2,2,2,2,20,2,2,2]	[0.04499608,0.41938997,0.03250015,0.05429135,0.06251743,0.04942401,0.25787117,0.03564642,0.03872616,0.00463726]
27b6ee16-1c64-4538-848d-f56206b6ef2f	[2,20,2,2,2,2,20,2,2,2]	[0.02787186,0.36048588,0.04247657,0.01344976,0.02624854,0.03553566,0.32039902,0.00522090,0.06754381,0.10076801]
cedbc78a-a0c2-49e9-89c1-b436ee0e95ae	[2,20,2,2,2,2,20,2,2,2]	[0.03456007,0.33581361,0.02609425,0.00851451,0.00613589,0.05690695,0.45215595,0.03694262,0.01959680,0.02327935]
85436dd3-b4d7-4601-9103-d68eba1dc4ee	[2,20,2,2,2,2,20,2,2,2]	[0.04372271,0.41834122,0.02842411,0.02249858,0.01264152,0.01922628,0.37327760,0.03545380,0.03335416,0.01306001]
b4c70cac-e972-4628-8bb5-919addab4298	[2,20,2,2,2,2,20,2,2,2]	[0.02093254,0.34413074,0.06429418,0.04202364,0.05125610,0.00446662,0.37806425,0.03421038,0.02923695,0.03138460]
391b5c22-052d-4e7f-a7af-47cc0e066911	[2,20,2,2,2,2,20,2,2,2]	[0.09891047,0.35804628,0.04277862,0.03117706,0.01623875,0.00905647,0.32207550,0.01967193,0.03222964,0.06981530]
fd8a9da4-f23d-4f11-acf2-2a24c57398fe	[2,20,2,2,2,2,20,2,2,2]	[0.01598746,0.33643565,0.09715813,0.02469979,0.02129837,0.02195892,0.40419911,0.03237336,0.02007335,0.02581587]
86d4b3cc-4c79-4518-82b2-3920785de788	[2,20,2,2,2,2,20,2,2,2]	[0.05335168,0.36791506,0.07245139,0.02472119,0.05321391,0.05448301,0.29695985,0.03976215,0.03143777,0.00570399]
289e5c26-bba9-4ae0-b5f7-e3efe164912a	[2,20,2,2,2,2,20,2,2,2]	[0.01088311,0.46659405,0.00804003,0.00623343,0.03993930,0.00351320,0.35514587,0.03980568,0.03492997,0.03491536]
02cfda36-a6b9-4a43-8a7f-43f7848d4cc3	[2,20,2,2,2,2,20,2,2,2]	[0.04216750,0.40132786,0.05858500,0.08501695,0.00294098,0.01486782,0.25290524,0.08678559,0.02921048,0.02619260]
059c2553-21f5-489f-b6a2-c0ab991d9cce	[2,20,2,2,2,2,20,2,2,2]	[0.01814480,0.26959710,0.01727977,0.01849946,0.01706068,0.06850509,0.47596066,0.09495503,0.00472830,0.01526911]
1e09fffd-d21a-4e27-98e1-f42d34d5f067	[2,20,2,2,2,2,20,2,2,2]	[0.00326450,0.43300789,0.03095332,0.04155460,0.02095749,0.02238212,0.35857487,0.02469828,0.02547726,0.03912967]
499820d0-4fa3-449b-8555-d999c2690320	[2,20,2,2,2,2,20,2,2,2]	[0.04947735,0.38211664,0.02244380,0.02107458,0.06953126,0.03570191,0.31938021,0.06184809,0.03270931,0.00571685]
