item_id	alpha	topic_vector
37a46062-7729-4256-9a1d-06eeff4cd06b	[2,2,2,2,20,2,2,20,2,2]	[0.01045643,0.02587652,0.04691245,0.06469367,0.36190202,0.04394003,0.03264737,0.38321069,0.01449567,0.01586514]
650eb834-84ea-4690-9c09-c5a7700fa806	[2,2,2,2,20,2,2,20,2,2]	[0.00836477,0.01535506,0.04252801,0.06318290,0.32837801,0.03093573,0.02330353,0.32816048,0.13243966,0.02735184]
8022ee8c-6633-47ae-bc9f-67226db9fcbd	[2,2,2,2,20,2,2,20,2,2]	[0.04374782,0.03551027,0.09670464,0.02634439,0.29007796,0.04785622,0.01483238,0.37395034,0.03021780,0.04075819]
6578c62f-4d5c-4227-99d0-ca63aed7d58f	[2,2,2,2,20,2,2,20,2,2]	[0.02889674,0.00491326,0.04147070,0.03519458,0.41320445,0.01493831,0.00417882,0.37375472,0.04263836,0.04081007]
8e539107-bfaa-4ac5-b3c9-2cff3d8232f6	[2,2,2,2,20,2,2,20,2,2]	[0.10140140,0.00118504,0.00419013,0.00892926,0.39059089,0.06369714,0.02952960,0.37473214,0.01438730,0.01135711]
bde4ebbf-b150-42e0-a5d3-489dc39cfe86	[2,2,2,2,20,2,2,20,2,2]	[0.00693475,0.04940685,0.07053753,0.00929388,0.31650533,0.02134644,0.01081770,0.41205760,0.02415269,0.07894723]
5ede75b6-8dea-4663-954e-466e79c8aae0	[2,2,2,2,20,2,2,20,2,2]	[0.01557794,0.05524878,0.00688919,0.01743150,0.36119254,0.03820854,0.07992894,0.37562719,0.03759252,0.01230286]
f5a90b4f-e04e-454f-a68e-a555a12ec925	[2,2,2,2,20,2,2,20,2,2]	[0.01292483,0.01787092,0.02652892,0.02449819,0.35121681,0.06853851,0.02751948,0.38276982,0.01278404,0.07534847]
493914cd-e6fb-4c8a-ae92-131d29ac2bc7	[2,2,2,2,20,2,2,20,2,2]	[0.03357120,0.09343625,0.02736384,0.02390418,0.35038336,0.01231508,0.06767100,0.33679066,0.04352733,0.01103709]
99ed1c4d-f727-4728-8f13-5b227c7b8b7f	[2,2,2,2,20,2,2,20,2,2]	[0.09801625,0.05997336,0.05718081,0.03332889,0.34342585,0.01840024,0.08049103,0.24733336,0.04652840,0.01532182]
569f8799-0959-4d5d-aea1-e4a6964f2551	[2,2,2,2,20,2,2,20,2,2]	[0.01046895,0.02412725,0.02444580,0.04317933,0.49496960,0.02840357,0.00529071,0.31891434,0.02809192,0.02210854]
c728b5a1-968b-4597-b8d5-2492d04e8097	[2,2,2,2,20,2,2,20,2,2]	[0.04116545,0.03385334,0.04646946,0.00223743,0.39186117,0.00475409,0.03889049,0.41514856,0.00184703,0.02377298]
5955f2e2-cd2d-4752-a4de-dea7ad4c3641	[2,2,2,2,20,2,2,20,2,2]	[0.02546964,0.01070335,0.00263855,0.07695405,0.32915737,0.18912479,0.01236632,0.34101618,0.00122152,0.01134821]
be9beb72-dd49-42bd-9f9a-bebb39eba9bb	[2,2,2,2,20,2,2,20,2,2]	[0.01312819,0.02889213,0.04585309,0.01811727,0.41434800,0.09238038,0.02386803,0.32278276,0.01112455,0.02950560]
5779771f-bef4-4d0e-8426-99bd12d9b48b	[2,2,2,2,20,2,2,20,2,2]	[0.06664142,0.02276328,0.03752736,0.02385134,0.28688584,0.11204917,0.03143725,0.36068586,0.03493662,0.02322186]
ff6eb58b-7843-473e-ac8e-40d461ca5317	[2,2,2,2,20,2,2,20,2,2]	[0.01909431,0.08882127,0.00501411,0.01677434,0.33462105,0.06649080,0.09167266,0.28467063,0.02782196,0.06501887]
9b5d10d6-7279-4c05-9945-148683a5e96c	[2,2,2,2,20,2,2,20,2,2]	[0.01611040,0.04506068,0.02382183,0.11367530,0.30923284,0.05080224,0.01996794,0.36759809,0.00835980,0.04537087]
5e46f704-ee05-4766-b427-acd421d83db0	[2,2,2,2,20,2,2,20,2,2]	[0.06553056,0.00681574,0.01408399,0.06077678,0.32326785,0.02604667,0.00984127,0.45930167,0.00830345,0.02603202]
5b5240d7-bae7-4b80-9dfc-0eb221efc5fa	[2,2,2,2,20,2,2,20,2,2]	[0.01730778,0.05273081,0.13911029,0.00510252,0.30658054,0.02119761,0.00809162,0.35792959,0.05626587,0.03568336]
57c20ec3-41dd-4457-9ce3-3a72346032f7	[2,2,2,2,20,2,2,20,2,2]	[0.03761714,0.01228268,0.03793705,0.02791429,0.21760008,0.02435779,0.01395649,0.55431492,0.04738934,0.02663023]
9434e0c4-b888-4989-8e06-341c6da1b746	[2,2,2,2,20,2,2,20,2,2]	[0.07507758,0.04748084,0.00959980,0.09108885,0.25389676,0.08333948,0.03501403,0.35328104,0.01474591,0.03647569]
9d92aea9-4d14-4fb5-89f9-a24c499456a8	[2,2,2,2,20,2,2,20,2,2]	[0.04347205,0.04081211,0.03321008,0.02443307,0.40067186,0.02002040,0.02642334,0.37532953,0.02845281,0.00717474]
e7d5d1c7-1957-448d-ae3e-36b1b9dfce88	[2,2,2,2,20,2,2,20,2,2]	[0.03257269,0.03270742,0.03054452,0.02406656,0.30772579,0.02819937,0.01398100,0.45680005,0.03822657,0.03517603]
