item_id	alpha	topic_vector
372c9311-5e26-4cf3-9a58-e0df36fb40f4	[2,20,20,2,2,2,2,2,2,2]	[0.02696886,0.29647750,0.37862804,0.06213135,0.00794929,0.02556181,0.07593359,0.09165881,0.01961068,0.01508006]
9897a834-1516-4c13-b563-ee5edbd42217	[2,20,20,2,2,2,2,2,2,2]	[0.00055987,0.36648495,0.36078477,0.02576821,0.10388997,0.02333724,0.05394024,0.01623495,0.01949607,0.02950373]
74a9dbda-1382-4357-871a-cbae0b4a96b4	[2,20,20,2,2,2,2,2,2,2]	[0.01415093,0.42285199,0.36012820,0.00465964,0.06727750,0.01308327,0.01429922,0.02380270,0.04180947,0.03793707]
d5597907-a0c5-4261-ac24-beefde494d89	[2,20,20,2,2,2,2,2,2,2]	[0.09348263,0.42050478,0.27748396,0.01294916,0.00717706,0.00703991,0.02430516,0.07209180,0.03647653,0.04848901]
e9ee7c40-1e3b-4c47-a1fd-75e6d0c30c0b	[2,20,20,2,2,2,2,2,2,2]	[0.04729643,0.40317596,0.26142498,0.05394930,0.04899941,0.01843058,0.01311280,0.02288042,0.07197089,0.05875923]
cd75f0a3-2f0e-4d2a-b830-ccd3c83542be	[2,20,20,2,2,2,2,2,2,2]	[0.01829693,0.39281481,0.36053309,0.03725792,0.06806199,0.03326106,0.02730930,0.00328030,0.04703562,0.01214898]
6aafb9f7-3187-4cc6-9524-b120622f2243	[2,20,20,2,2,2,2,2,2,2]	[0.01298235,0.39342136,0.30203175,0.04392331,0.03848824,0.03597660,0.02846439,0.05715704,0.04405470,0.04350025]
0cd720ab-a301-4191-819e-a9c4303cd120	[2,20,20,2,2,2,2,2,2,2]	[0.01715789,0.39434343,0.33336578,0.03145076,0.01926571,0.03085784,0.03184159,0.03085769,0.06045969,0.05039963]
5b81629f-4696-4c8e-b860-c1f5e5b8cc71	[2,20,20,2,2,2,2,2,2,2]	[0.01017818,0.37580783,0.40712407,0.01828784,0.03952498,0.02018618,0.03295511,0.01513773,0.03026019,0.05053789]
ba9495b1-523f-44ef-adf3-8a835dce645a	[2,20,20,2,2,2,2,2,2,2]	[0.03984978,0.28399837,0.43470416,0.03043377,0.04068060,0.05591121,0.01332995,0.03601770,0.02813725,0.03693721]
6dd0ae60-9439-43f2-a1bb-9e10be83b6fe	[2,20,20,2,2,2,2,2,2,2]	[0.05349790,0.26558209,0.48952907,0.02825104,0.02110294,0.00226293,0.06080389,0.05100097,0.02340667,0.00456250]
5bdb3cef-17ec-4fb0-851d-0cf7b59eb25a	[2,20,20,2,2,2,2,2,2,2]	[0.03311773,0.26555992,0.46274026,0.02594888,0.01374737,0.03740797,0.04145757,0.04502900,0.01454123,0.06045007]
d96a5506-edac-4db9-815b-40d658223d73	[2,20,20,2,2,2,2,2,2,2]	[0.03632071,0.31137455,0.27084920,0.03968929,0.03929545,0.03875005,0.05216590,0.12652570,0.04058968,0.04443948]
48e0c9df-0dcf-49dc-9db9-4bdf2e6b61de	[2,20,20,2,2,2,2,2,2,2]	[0.01795882,0.32567861,0.37193504,0.04184556,0.06846572,0.00429296,0.05039784,0.04533647,0.00661174,0.06747725]
7397cc91-90e6-4da5-ba19-618b93e56818	[2,20,20,2,2,2,2,2,2,2]	[0.00922645,0.42482355,0.23311424,0.01393676,0.04864281,0.05008870,0.02794730,0.08151710,0.04785948,0.06284360]
797fedd6-76d0-49b7-99e7-6f179c4ec527	[2,20,20,2,2,2,2,2,2,2]	[0.03974173,0.40166379,0.40074111,0.03316724,0.01993856,0.01872724,0.00846641,0.03494603,0.00824235,0.03436554]
9db3e8b7-e208-4634-95bd-1af6cd862b93	[2,20,20,2,2,2,2,2,2,2]	[0.00459057,0.35819732,0.44008943,0.01464751,0.04082383,0.03885871,0.01855530,0.00591750,0.05989075,0.01842908]
27fb4b1f-96e7-4ef4-8eb1-67baa3048591	[2,20,20,2,2,2,2,2,2,2]	[0.06925222,0.34792827,0.33407327,0.00705649,0.03833329,0.05291688,0.02591856,0.03087965,0.03655942,0.05708196]
6a989c3b-0cb4-4d33-bd26-64a1e48ad544	[2,20,20,2,2,2,2,2,2,2]	[0.03388158,0.33602485,0.31748184,0.07256756,0.02717695,0.03651279,0.06107220,0.01756374,0.08158910,0.01612940]
effd5f38-8067-47bc-9fb0-fdacc0bb6aa8	[2,20,20,2,2,2,2,2,2,2]	[0.01370635,0.40613989,0.31526609,0.08458239,0.11903268,0.01417112,0.01298463,0.01243882,0.00355437,0.01812366]
cbcfe103-6132-4f91-b8f1-d8cca5070045	[2,20,20,2,2,2,2,2,2,2]	[0.06271421,0.40619645,0.34120125,0.04220832,0.00929309,0.03219651,0.03678627,0.03511728,0.01742644,0.01686019]
c83acc04-c650-4a76-8f3c-09c49767b37e	[2,20,20,2,2,2,2,2,2,2]	[0.05301404,0.44168310,0.24086217,0.00397656,0.12073806,0.04070419,0.03803564,0.01567794,0.02512263,0.02018566]
60cb731a-afa1-43cb-bf6b-68cb6721517c	[2,20,20,2,2,2,2,2,2,2]	[0.05376089,0.38047154,0.32665784,0.02890526,0.03677342,0.02859575,0.04186838,0.06585606,0.02453984,0.01257101]
