item_id	alpha	topic_vector
0a57632b-43b2-4416-adcb-cb8761f7ddff	[2,2,2,2,2,2,2,2,20,20]	[0.02860179,0.00705290,0.03941966,0.01059808,0.05594051,0.07406517,0.05852916,0.06418515,0.37348553,0.28812204]
7a9fb23b-6af0-47e8-8953-4fed5bb71714	[2,2,2,2,2,2,2,2,20,20]	[0.06106505,0.01680286,0.02780667,0.01278102,0.01120125,0.03543032,0.03050423,0.00617330,0.29406376,0.50417153]
0a627757-7a33-49db-8f09-c324b818ea9d	[2,2,2,2,2,2,2,2,20,20]	[0.04029368,0.01469957,0.01949690,0.02769901,0.01958774,0.06646223,0.03855316,0.04612707,0.37875217,0.34832847]
b29afc70-9b55-4ad4-9200-e9753f380349	[2,2,2,2,2,2,2,2,20,20]	[0.04357325,0.06637201,0.04513275,0.00985736,0.08304303,0.00440785,0.03839859,0.03072924,0.28844379,0.39004214]
61753a8b-9e90-484c-93c8-65c03cc1088b	[2,2,2,2,2,2,2,2,20,20]	[0.02985544,0.04854931,0.01063817,0.06996412,0.06569434,0.03392783,0.01531415,0.07335344,0.25684934,0.39585385]
daf2d9b8-349e-4122-836d-42999d8796a7	[2,2,2,2,2,2,2,2,20,20]	[0.02228257,0.03810591,0.02194447,0.05292322,0.00997864,0.06172505,0.02559113,0.01832034,0.35601280,0.39311587]
c348d541-823f-40d5-9f84-30d0765abe1b	[2,2,2,2,2,2,2,2,20,20]	[0.03591535,0.03858417,0.02156451,0.00677313,0.02633932,0.04322757,0.03164236,0.03174868,0.37544882,0.38875609]
9341dd5d-2cf8-41f1-a6a7-cb9402ff9317	[2,2,2,2,2,2,2,2,20,20]	[0.01295621,0.03926879,0.05180147,0.04050269,0.05383970,0.01519272,0.03685870,0.02492524,0.42001624,0.30463825]
2d783575-f0ae-4b6f-9674-33de2bd79ab1	[2,2,2,2,2,2,2,2,20,20]	[0.01163019,0.03529097,0.01760561,0.01858950,0.02797528,0.04830838,0.06183508,0.00606016,0.35568905,0.41701579]
3f981021-c6e2-430e-93d1-0e443bcd4b2d	[2,2,2,2,2,2,2,2,20,20]	[0.04002900,0.04974377,0.03713555,0.01643995,0.03268412,0.02971496,0.00948748,0.01486284,0.36418777,0.40571456]
d668dae9-8843-48e3-9ba6-74769640cf1a	[2,2,2,2,2,2,2,2,20,20]	[0.01820137,0.09861737,0.00149849,0.02808791,0.03055448,0.05732764,0.01620136,0.01865036,0.30751137,0.42334965]
1336891a-82d7-4943-a536-d59712d2487b	[2,2,2,2,2,2,2,2,20,20]	[0.05512487,0.01889024,0.01164268,0.01197813,0.00715802,0.05919819,0.02515372,0.04710737,0.28685493,0.47689185]
31a8966e-bebd-47ab-b3e7-0589a07d32cc	[2,2,2,2,2,2,2,2,20,20]	[0.05042339,0.03850505,0.04434036,0.01326292,0.02043599,0.05616636,0.03101098,0.04633457,0.34297564,0.35654474]
18058101-144f-48bd-838f-07070c3821f2	[2,2,2,2,2,2,2,2,20,20]	[0.05920588,0.03060492,0.03162762,0.02532589,0.01932628,0.02216243,0.02730889,0.06133694,0.32369469,0.39940648]
15718822-60fd-4c40-9a3c-415385a8e204	[2,2,2,2,2,2,2,2,20,20]	[0.01625687,0.04760691,0.00545134,0.01866096,0.01936159,0.02330060,0.06868210,0.00608618,0.52712755,0.26746591]
916c600e-8ffb-4314-8bc4-d117513985d6	[2,2,2,2,2,2,2,2,20,20]	[0.01868164,0.01949408,0.06573171,0.03937049,0.08063143,0.08885473,0.04908541,0.01303721,0.32274425,0.30236904]
1ab68143-50c7-4b64-a54f-862fc85885af	[2,2,2,2,2,2,2,2,20,20]	[0.02035284,0.06181517,0.00907186,0.01513542,0.00562559,0.01352025,0.01634052,0.02851613,0.48365193,0.34597027]
e1aacddf-ab3d-494c-9992-3ec96eeaecaa	[2,2,2,2,2,2,2,2,20,20]	[0.05132133,0.08911735,0.05623230,0.01110912,0.01438453,0.05151220,0.01409921,0.02659168,0.33315445,0.35247783]
d903cd3d-a9ef-4f25-b0cf-5e1c6ec4be03	[2,2,2,2,2,2,2,2,20,20]	[0.02970469,0.00880009,0.01832716,0.05660429,0.02526063,0.07702738,0.03092614,0.01239032,0.34452567,0.39643361]
cbc477c9-9eb2-4bbb-ab29-1de2ea8ccede	[2,2,2,2,2,2,2,2,20,20]	[0.03364830,0.03404667,0.04029796,0.04366457,0.01779770,0.00550554,0.04795159,0.03050431,0.39717111,0.34941226]
f10ee6ea-322f-4dde-b40d-1ea5e119212d	[2,2,2,2,2,2,2,2,20,20]	[0.04639189,0.01541223,0.02543446,0.01482022,0.02590921,0.01011775,0.05770678,0.08842096,0.30529248,0.41049403]
b16d8cec-7c0e-48e1-8086-ee2db1e007c2	[2,2,2,2,2,2,2,2,20,20]	[0.02710889,0.08291267,0.03321374,0.06739802,0.05027182,0.03863438,0.01999824,0.03876955,0.29860636,0.34308633]
5149a922-78ce-47e3-9d8a-2e0613452ae9	[2,2,2,2,2,2,2,2,20,20]	[0.00467364,0.07202946,0.03390485,0.07064409,0.03282033,0.03474916,0.04623364,0.02852119,0.34334053,0.33308310]
