item_id	alpha	topic_vector
e26a0a91-e2e2-4560-bfc1-5077bd9a77db	[20,2,20,2,2,2,2,2,2,2]	[0.49344633,0.03563101,0.29175034,0.01379444,0.00567717,0.03221883,0.04959234,0.02095177,0.02853017,0.02840762]
520eed03-6ae7-45c8-bf7c-ea3c79d8348a	[20,2,20,2,2,2,2,2,2,2]	[0.40508816,0.03127778,0.31691983,0.05394249,0.00733590,0.03097088,0.01706789,0.06609929,0.05424340,0.01705438]
92098f94-a808-4d78-b710-196d484214a6	[20,2,20,2,2,2,2,2,2,2]	[0.32857634,0.01319426,0.42229858,0.04643341,0.02500355,0.02479026,0.02050995,0.07125211,0.02677115,0.02117037]
6498cc73-c2fa-40e7-9567-0e35c0cc82a8	[20,2,20,2,2,2,2,2,2,2]	[0.37506279,0.00199142,0.29756204,0.05066772,0.07485413,0.01580618,0.03880171,0.01572116,0.09925862,0.03027424]
c9e4df14-aaa5-4756-8e23-9f729b992ca9	[20,2,20,2,2,2,2,2,2,2]	[0.39509136,0.00286619,0.31039059,0.05032975,0.00807973,0.03282931,0.08381438,0.05229549,0.04324145,0.02106174]
717b0079-86c5-485e-818a-53f6c6d9d895	[20,2,20,2,2,2,2,2,2,2]	[0.31183303,0.03306880,0.47126908,0.01539956,0.06141029,0.04040372,0.01790238,0.00723834,0.00937199,0.03210281]
acc88269-6da7-4096-99f1-ea0415e57c9e	[20,2,20,2,2,2,2,2,2,2]	[0.40459881,0.01401888,0.41722675,0.00488590,0.02814823,0.02603739,0.03601903,0.03086211,0.01904100,0.01916190]
c0a2aa10-be94-4e30-956f-a43a30b76bb8	[20,2,20,2,2,2,2,2,2,2]	[0.45999126,0.03484689,0.22195228,0.02453123,0.02630785,0.02618985,0.05500097,0.01998481,0.03902498,0.09216987]
04f18a6e-5ef5-4f5f-9f44-268632ea9178	[20,2,20,2,2,2,2,2,2,2]	[0.43188368,0.01657259,0.34705298,0.00111942,0.04391983,0.00938961,0.02863559,0.02574765,0.06052174,0.03515691]
19aad4ef-8868-43ff-8053-78d2ae615cb6	[20,2,20,2,2,2,2,2,2,2]	[0.29249330,0.04139668,0.39782820,0.00157139,0.01563714,0.07563572,0.10056318,0.01317798,0.04855091,0.01314550]
9acb68ff-785a-4606-98dc-6878674cc02b	[20,2,20,2,2,2,2,2,2,2]	[0.27780898,0.02785590,0.44497111,0.02516939,0.06116376,0.06514839,0.02078982,0.02028855,0.02571040,0.03109368]
7f373fb8-a483-4ddf-85cd-8e30561c4f80	[20,2,20,2,2,2,2,2,2,2]	[0.36402028,0.03485989,0.33969690,0.01130407,0.10753345,0.01919253,0.00635604,0.05369220,0.01337788,0.04996676]
eef665f5-9e55-4062-8eda-1ee3082555f6	[20,2,20,2,2,2,2,2,2,2]	[0.26556385,0.10058552,0.42025373,0.02308634,0.03858316,0.03316136,0.01483823,0.04338834,0.02871779,0.03182168]
137e21e3-db13-4f76-9714-69b48d11c2ae	[20,2,20,2,2,2,2,2,2,2]	[0.36889276,0.02618887,0.26782642,0.04035989,0.04822225,0.04839721,0.04912279,0.03676969,0.00586111,0.10835901]
fc0097a5-2ae1-4a9b-83a4-7f971b1b73c6	[20,2,20,2,2,2,2,2,2,2]	[0.39105387,0.02138528,0.40438282,0.01063566,0.04442937,0.02320625,0.01119955,0.01102847,0.03960898,0.04306974]
2a69a98f-4981-4c96-b91c-824ae5591282	[20,2,20,2,2,2,2,2,2,2]	[0.27688510,0.02411016,0.36657230,0.01943592,0.10128944,0.04106244,0.02752241,0.06148366,0.04355841,0.03808016]
2848e674-c2c0-4a15-986e-d7abb540fdd4	[20,2,20,2,2,2,2,2,2,2]	[0.41559395,0.05634213,0.32612457,0.00503636,0.07153427,0.03475917,0.02295808,0.01592738,0.01413779,0.03758630]
0c026c6c-c103-4929-abef-f0bad588031a	[20,2,20,2,2,2,2,2,2,2]	[0.30950710,0.05653617,0.35301753,0.04610756,0.05455205,0.03235971,0.07437749,0.01565191,0.05378445,0.00410602]
d31270c7-a65e-4671-9027-4da4d0663866	[20,2,20,2,2,2,2,2,2,2]	[0.27286290,0.01313530,0.41140319,0.00487000,0.03320007,0.02695586,0.13214272,0.01005864,0.04076308,0.05460823]
90b469f0-2497-427f-ade1-98bc010a6bfa	[20,2,20,2,2,2,2,2,2,2]	[0.24653889,0.08630727,0.44318964,0.07255878,0.04046573,0.01736594,0.00808396,0.05864909,0.02324761,0.00359308]
93cfe118-3905-4897-ac79-b3c0e4b55050	[20,2,20,2,2,2,2,2,2,2]	[0.31038236,0.02871835,0.44739031,0.02391796,0.02889392,0.02925295,0.05708486,0.01579410,0.03943756,0.01912764]
ac03f5b4-875c-4f59-9dff-9b7100a6b256	[20,2,20,2,2,2,2,2,2,2]	[0.42728007,0.07772441,0.33247359,0.03594647,0.02340604,0.00449174,0.02828574,0.02631116,0.02103285,0.02304792]
5fe0f1c3-202c-4318-8c5e-37b6ec6d71ee	[20,2,20,2,2,2,2,2,2,2]	[0.41073226,0.04182529,0.35532113,0.08275497,0.00430603,0.01838674,0.05804216,0.00623819,0.00420574,0.01818751]
