item_id	alpha	topic_vector
7a83260f-d6ea-4415-81e2-f4ac3d137e33	[2,2,2,20,20,2,2,2,2,2]	[0.07063171,0.06610927,0.01077399,0.27111718,0.34237974,0.07823999,0.02079516,0.11487299,0.00876260,0.01631737]
f5781a9b-a94f-4a1d-9638-c8ee0cc201da	[2,2,2,20,20,2,2,2,2,2]	[0.01021367,0.03072615,0.01985534,0.46525378,0.30742430,0.05109540,0.01083294,0.02304076,0.00440361,0.07715404]
e3269795-e19a-4978-8ed8-507021d4f98f	[2,2,2,20,20,2,2,2,2,2]	[0.03015487,0.06120287,0.00768203,0.30263834,0.32661037,0.02051934,0.07095349,0.02313219,0.04924913,0.10785737]
fd620fd7-7b9f-4903-ac14-55e28a2b9786	[2,2,2,20,20,2,2,2,2,2]	[0.02084426,0.00674692,0.01061735,0.37016590,0.28078580,0.00590814,0.13388297,0.05839809,0.01250080,0.10014977]
5021fc93-05e4-4d87-9bf6-c95819b7c3c7	[2,2,2,20,20,2,2,2,2,2]	[0.10706481,0.08038471,0.01965348,0.29475656,0.33658442,0.01281315,0.05076029,0.03149127,0.04971163,0.01677968]
d0e916a2-d564-4bb0-9514-c3bed0ebdd3b	[2,2,2,20,20,2,2,2,2,2]	[0.03465308,0.00920577,0.01798387,0.32038581,0.39640672,0.05527090,0.01079007,0.06865567,0.04001606,0.04663204]
44e1aa68-470e-4962-a087-ede3834bebf1	[2,2,2,20,20,2,2,2,2,2]	[0.05023210,0.01177561,0.06197332,0.27614496,0.31081882,0.02108723,0.09834995,0.01219146,0.08593924,0.07148731]
6f23802a-ff65-41db-9dd4-630e95f9061b	[2,2,2,20,20,2,2,2,2,2]	[0.00841804,0.01620752,0.01648251,0.39904530,0.45087128,0.01651396,0.00665889,0.04656514,0.03103995,0.00819742]
58d12390-2256-418e-b180-958fda2cd21b	[2,2,2,20,20,2,2,2,2,2]	[0.04363633,0.03035676,0.01102372,0.31763324,0.51758637,0.00150187,0.01241890,0.00769963,0.02400318,0.03413999]
6f74b870-dee5-4186-9557-caebaf517113	[2,2,2,20,20,2,2,2,2,2]	[0.02325322,0.02545394,0.03047499,0.26904194,0.50627924,0.02709740,0.00791025,0.02378616,0.04116269,0.04554017]
f0cce8f1-62c9-4eab-b184-23d97fe6fd7f	[2,2,2,20,20,2,2,2,2,2]	[0.04585284,0.03530434,0.01375519,0.40680770,0.36779594,0.01731478,0.03362890,0.05880546,0.00705308,0.01368175]
a9fdbda4-99c1-40b8-b1e4-22fb4add8506	[2,2,2,20,20,2,2,2,2,2]	[0.04671540,0.00962775,0.06164272,0.31307901,0.36899883,0.04533484,0.02665228,0.06512836,0.03023974,0.03258108]
1fd3e111-7246-492a-824e-bed7c75efc34	[2,2,2,20,20,2,2,2,2,2]	[0.00943069,0.10227075,0.06103412,0.30683959,0.28690753,0.02368293,0.02627352,0.03340233,0.07373193,0.07642660]
d1d6e575-f499-4824-958b-6c3706fd10f8	[2,2,2,20,20,2,2,2,2,2]	[0.04686007,0.00341118,0.07259025,0.38001841,0.34739754,0.02133078,0.03680605,0.00624557,0.03569626,0.04964389]
b6ba3f91-a0fc-42ad-af40-004e9e1ad503	[2,2,2,20,20,2,2,2,2,2]	[0.02708988,0.01784028,0.05175377,0.41523157,0.29239482,0.04135508,0.02122433,0.01537506,0.04370752,0.07402768]
7fa203d9-34fb-4761-b237-4aba5f89a01d	[2,2,2,20,20,2,2,2,2,2]	[0.01723067,0.01217726,0.01981692,0.30391048,0.48137569,0.06954133,0.01907055,0.03598665,0.01243127,0.02845919]
ea18b4ad-4de9-4c35-bfe4-fc17cd261658	[2,2,2,20,20,2,2,2,2,2]	[0.01060870,0.02233292,0.01086252,0.42182941,0.33990978,0.03678607,0.01524781,0.02003520,0.03105404,0.09133354]
0de934c4-d32f-4e62-ad6d-35879639b18c	[2,2,2,20,20,2,2,2,2,2]	[0.02704790,0.06863852,0.02040046,0.31367018,0.39617102,0.04516386,0.01382767,0.03578517,0.03743415,0.04186108]
69bb9bda-4553-4717-b4d4-d389e9e513b1	[2,2,2,20,20,2,2,2,2,2]	[0.01314933,0.00782807,0.06339563,0.43828239,0.31369941,0.01735414,0.05696068,0.01107962,0.01186069,0.06639004]
9353ba41-b467-4525-8223-217e8404a29e	[2,2,2,20,20,2,2,2,2,2]	[0.11983331,0.02148678,0.01760626,0.37868797,0.29949902,0.00909900,0.00945086,0.04256099,0.03184374,0.06993208]
362fd1c1-e8f4-4c64-8ba8-be74fa821ce9	[2,2,2,20,20,2,2,2,2,2]	[0.09923984,0.05295696,0.01506280,0.25963862,0.38092713,0.02464531,0.01578411,0.05184814,0.05469162,0.04520547]
59180da1-713a-4400-b4b5-4c30ff91f40c	[2,2,2,20,20,2,2,2,2,2]	[0.13810523,0.01095512,0.02950249,0.25107831,0.42010431,0.02648079,0.02371736,0.06258067,0.02029744,0.01717828]
ff0d5b4a-3350-4916-93c9-16bbae728ebc	[2,2,2,20,20,2,2,2,2,2]	[0.03644720,0.03573342,0.00612668,0.35192920,0.41433940,0.00436275,0.04129041,0.02906593,0.02691368,0.05379132]
