item_id	alpha	topic_vector
c1c21165-5d0d-4174-b2e2-07ba9b3991ed	[2,2,2,20,2,2,2,2,2,2]	[0.09955954,0.04457240,0.04279525,0.41273138,0.05144175,0.08740001,0.06214517,0.12404383,0.03767504,0.03763565]
514839c7-c6d3-4002-9dd4-18e6719d6d08	[2,2,2,20,2,2,2,2,2,2]	[0.01923114,0.14460601,0.01079030,0.54241404,0.07152025,0.06945319,0.02067221,0.03595031,0.06058137,0.02478117]
8b79f97f-489a-4b82-8661-7042723dcb41	[2,2,2,20,2,2,2,2,2,2]	[0.03661909,0.02862427,0.04967498,0.53153597,0.12751391,0.07002739,0.01529030,0.01648583,0.07731092,0.04691734]
f92b7f02-b5ef-4a5f-ada7-04118e0fb0ae	[2,2,2,20,2,2,2,2,2,2]	[0.12338839,0.12315975,0.01697699,0.44000393,0.01299915,0.05955281,0.10880376,0.04056884,0.02622416,0.04832223]
2230e115-2b28-40f7-a809-2264c999e9b8	[2,2,2,20,2,2,2,2,2,2]	[0.08661763,0.08701362,0.03362830,0.45353290,0.05498749,0.03543232,0.10449530,0.03509870,0.04885616,0.06033759]
92b87f39-9e34-47e0-98a6-7874ac474e86	[2,2,2,20,2,2,2,2,2,2]	[0.01020633,0.02371427,0.12322930,0.51267314,0.02809004,0.06139878,0.08359297,0.03162461,0.06586189,0.05960866]
40f33f13-13e2-452b-8db0-b34c1a47c9a4	[2,2,2,20,2,2,2,2,2,2]	[0.01335183,0.03124689,0.10226802,0.62037630,0.06733608,0.02268818,0.00356623,0.02020974,0.01169831,0.10725841]
975f8360-1b99-4d1c-8b64-1f8deb2a35a4	[2,2,2,20,2,2,2,2,2,2]	[0.00733228,0.01549314,0.04874864,0.47197803,0.11191143,0.06350207,0.03734978,0.09519249,0.03054943,0.11794271]
a79aacc1-a3d0-4b25-bde0-011b0a604d61	[2,2,2,20,2,2,2,2,2,2]	[0.02159105,0.04308731,0.00519767,0.61565265,0.04977942,0.12578559,0.03656807,0.01190995,0.06165144,0.02877687]
143984f8-1d73-405d-a03a-1adee18c55f7	[2,2,2,20,2,2,2,2,2,2]	[0.06713560,0.01945369,0.09841695,0.45175344,0.03527856,0.09409556,0.07500329,0.02184652,0.07353464,0.06348177]
6e133ae7-002c-4e64-a8fd-2fe2681af057	[2,2,2,20,2,2,2,2,2,2]	[0.04366460,0.08246876,0.11637311,0.52099831,0.04476627,0.04293467,0.02502528,0.04429996,0.04063672,0.03883234]
5944a003-d771-461d-9d54-13cd9e723490	[2,2,2,20,2,2,2,2,2,2]	[0.03584936,0.01612226,0.08879609,0.43337177,0.11276827,0.01946095,0.12994953,0.03311570,0.08213423,0.04843184]
e7adc7d5-7297-4597-b092-6aeaa5f94eb8	[2,2,2,20,2,2,2,2,2,2]	[0.01776168,0.01867857,0.03226402,0.56672916,0.05378313,0.07083160,0.04858438,0.06813190,0.07630226,0.04693329]
aabf7dfb-d817-4e17-afca-0da235cfc606	[2,2,2,20,2,2,2,2,2,2]	[0.06683112,0.07739082,0.05930641,0.53408057,0.04871573,0.09040716,0.04177256,0.02500294,0.04270692,0.01378577]
3a1093b3-7141-43cd-9f73-42d0f96b96da	[2,2,2,20,2,2,2,2,2,2]	[0.01242018,0.07878921,0.11117796,0.44758632,0.07930307,0.00648552,0.06031549,0.04251759,0.12325419,0.03815047]
228898a2-3dd3-452f-8c4c-e48cd3cc1c9f	[2,2,2,20,2,2,2,2,2,2]	[0.01997127,0.01213565,0.04873555,0.56591546,0.04094385,0.09059234,0.11626964,0.03693004,0.00887240,0.05963380]
5135a148-d2db-49f2-923e-30a791a36bdc	[2,2,2,20,2,2,2,2,2,2]	[0.08788714,0.03113341,0.05918315,0.35456710,0.04922910,0.05994371,0.05022762,0.13678540,0.10425533,0.06678805]
71a92b4d-38b6-400d-b440-eba2c8e3c8c7	[2,2,2,20,2,2,2,2,2,2]	[0.08311328,0.04939770,0.03920687,0.41614501,0.01551242,0.10835948,0.14145288,0.04202836,0.04256724,0.06221675]
8015f6a5-97bb-4532-a92a-806c61def856	[2,2,2,20,2,2,2,2,2,2]	[0.03993467,0.01899304,0.01418158,0.76125179,0.00954521,0.05694268,0.01088170,0.04144603,0.03410025,0.01272304]
efcc75ea-123d-43f3-994a-837a1f650587	[2,2,2,20,2,2,2,2,2,2]	[0.07297043,0.01864535,0.01163385,0.61929218,0.03580445,0.02522485,0.08194152,0.01779686,0.00886448,0.10782602]
d7fb9b13-2a39-4240-81bb-1be8ef1405c2	[2,2,2,20,2,2,2,2,2,2]	[0.11649676,0.03437033,0.03402195,0.51455205,0.08142817,0.01591589,0.03008021,0.04551644,0.06618401,0.06143420]
c1d00f69-95b0-4c8c-9d79-32c8c0958d82	[2,2,2,20,2,2,2,2,2,2]	[0.05618596,0.08339145,0.03720341,0.60423213,0.02495578,0.06371016,0.02795130,0.03565520,0.04000820,0.02670640]
97115383-0399-468e-80d1-d2faa3ab7298	[2,2,2,20,2,2,2,2,2,2]	[0.08728494,0.02952957,0.03914125,0.50445225,0.17161135,0.06113693,0.04174583,0.00616755,0.03552359,0.02340673]
1ac47d7c-5f4f-49a9-99ee-34b3ee92d42a	[2,2,2,20,2,2,2,2,2,2]	[0.03978653,0.03581205,0.07584582,0.54887203,0.02434217,0.09470182,0.01743790,0.05168990,0.04576357,0.06574821]
a0554dbc-2e7a-4cfc-9b79-46c5226a4c65	[2,2,2,20,2,2,2,2,2,2]	[0.09949383,0.21974655,0.04862011,0.44566988,0.02481062,0.02471425,0.05824256,0.00544520,0.01497571,0.05828130]
67224c78-bf1c-4d9a-9263-5e8c2d12a5f5	[2,2,2,20,2,2,2,2,2,2]	[0.07828930,0.07860475,0.04423951,0.54458117,0.08849051,0.02989137,0.08252029,0.00924559,0.01281779,0.03131971]
66fdf5ea-a013-417b-9b71-23082893876d	[2,2,2,20,2,2,2,2,2,2]	[0.01072612,0.08161142,0.03519900,0.58893789,0.05047000,0.04085425,0.02875393,0.07888587,0.03459645,0.04996509]
e88dcee3-4364-4141-9578-df5f53ff3308	[2,2,2,20,2,2,2,2,2,2]	[0.06226918,0.10350089,0.09806741,0.48147794,0.02430608,0.11777538,0.03044422,0.06776997,0.00894361,0.00544531]
