item_id	alpha	topic_vector
2eba683c-a9db-45d5-885c-eb616a029577	[2,2,2,2,2,2,20,2,20,2]	[0.10499368,0.02970268,0.01879303,0.01885032,0.04579098,0.00899863,0.42760907,0.03501756,0.26884404,0.04140001]
86fc3bd5-5b61-4fec-b264-7f5d55b4fa4c	[2,2,2,2,2,2,20,2,20,2]	[0.06823399,0.02101070,0.05657842,0.02901575,0.02947803,0.03211850,0.24242784,0.08152516,0.41047139,0.02914022]
1c0ab328-ba01-4c3a-888b-5f048b47c747	[2,2,2,2,2,2,20,2,20,2]	[0.06145680,0.03600110,0.01302530,0.03243698,0.03690711,0.02299206,0.44562767,0.02221950,0.30220879,0.02712468]
057a7715-6d30-4e4c-ae1e-dff759c2bdd4	[2,2,2,2,2,2,20,2,20,2]	[0.06361136,0.01690067,0.06960246,0.15335693,0.00962798,0.01798871,0.29620381,0.00332652,0.35074396,0.01863761]
2ecfb8cb-1505-4060-8631-87baefa80844	[2,2,2,2,2,2,20,2,20,2]	[0.05063428,0.06492180,0.03470458,0.05952053,0.04753555,0.01690845,0.35564163,0.01174566,0.32516782,0.03321969]
7b3b060d-754b-4618-859e-471b45ef35cf	[2,2,2,2,2,2,20,2,20,2]	[0.04678888,0.08953385,0.00940994,0.02970445,0.07877321,0.01692466,0.27906069,0.05019714,0.39290860,0.00669858]
2cae7b50-bbe9-4c23-a242-a8476ec68d4a	[2,2,2,2,2,2,20,2,20,2]	[0.02374801,0.01382502,0.01388488,0.05224631,0.05216234,0.03675651,0.31742914,0.01431642,0.46629872,0.00933266]
278c0959-ba49-46b5-b183-31ea829f5d62	[2,2,2,2,2,2,20,2,20,2]	[0.00693884,0.03111436,0.04530991,0.00824447,0.06216291,0.04141890,0.40173528,0.04858376,0.32123135,0.03326020]
67e9f28b-d435-4bf8-83c2-88088ab7c4a2	[2,2,2,2,2,2,20,2,20,2]	[0.02425709,0.03217085,0.03525565,0.05531784,0.03073540,0.00773947,0.29723470,0.15757617,0.24571070,0.11400213]
e6dcae3a-f349-4e32-aeb5-54f73647c535	[2,2,2,2,2,2,20,2,20,2]	[0.09867609,0.00726509,0.06001989,0.04145972,0.06782893,0.01399413,0.38923205,0.01700968,0.27203149,0.03248294]
0efd5e2d-ac37-443c-90f9-c780f8128723	[2,2,2,2,2,2,20,2,20,2]	[0.05161080,0.04821910,0.06293278,0.01497850,0.09791595,0.03167081,0.26799078,0.05964250,0.34612974,0.01890903]
03d80668-5af7-4f85-a017-4e8a6f6fabef	[2,2,2,2,2,2,20,2,20,2]	[0.02715804,0.00426241,0.08076850,0.04298794,0.03021437,0.02239302,0.42934704,0.08400792,0.24867950,0.03018125]
ba1ad9a9-223a-48d0-ab79-af160249c4cc	[2,2,2,2,2,2,20,2,20,2]	[0.04070249,0.06672912,0.05169456,0.04272345,0.03030304,0.00835229,0.37457015,0.02512620,0.26872927,0.09106944]
b95e78bb-c63a-43da-9b33-2496024fd8e1	[2,2,2,2,2,2,20,2,20,2]	[0.02787967,0.04378103,0.02253753,0.01083562,0.04613382,0.08235821,0.39917767,0.03810213,0.29633171,0.03286261]
30d2f91c-237e-48e8-93a8-1c4c774ea284	[2,2,2,2,2,2,20,2,20,2]	[0.06427949,0.02910100,0.06364329,0.03330324,0.00395844,0.01629512,0.43513973,0.04242848,0.23609279,0.07575842]
2bf04147-dce9-48bf-b4b0-2f077f8db3ea	[2,2,2,2,2,2,20,2,20,2]	[0.03651211,0.00564956,0.04780557,0.02236116,0.00758634,0.04749746,0.40463484,0.03292975,0.36291721,0.03210599]
72afc844-e35b-42fa-8ce9-2480d96f6818	[2,2,2,2,2,2,20,2,20,2]	[0.05188933,0.02832911,0.00289171,0.01377311,0.01636183,0.02513998,0.35683756,0.08713060,0.37529961,0.04234717]
363778e8-80a5-4b75-a56c-26768b0dc73b	[2,2,2,2,2,2,20,2,20,2]	[0.02677852,0.03296590,0.03850292,0.06228573,0.06127925,0.00750048,0.28775514,0.02291092,0.42414274,0.03587840]
9ca28722-ecdf-4342-a38e-93d7e2fe5a76	[2,2,2,2,2,2,20,2,20,2]	[0.02452788,0.00949620,0.04943956,0.06290422,0.01291894,0.00544804,0.33056178,0.02805158,0.45905624,0.01759557]
48fa7ffc-57ae-4627-9d42-3e84bc66b0c8	[2,2,2,2,2,2,20,2,20,2]	[0.01819163,0.01756165,0.01230306,0.03018653,0.06223265,0.06414829,0.31232565,0.07047835,0.40785925,0.00471294]
2e6ffeec-2682-46cf-97da-906609f3341f	[2,2,2,2,2,2,20,2,20,2]	[0.06122515,0.07819226,0.02397197,0.03763651,0.03138788,0.04032897,0.40897714,0.04342362,0.25172590,0.02313061]
ecec1332-0a82-4e51-9624-08a617ee30fc	[2,2,2,2,2,2,20,2,20,2]	[0.02533481,0.04242293,0.00237201,0.05926289,0.02857967,0.05591203,0.35275131,0.06976176,0.35789338,0.00570922]
c5486825-41c1-4cdf-bc31-d2bf982c7c90	[2,2,2,2,2,2,20,2,20,2]	[0.04784851,0.03354378,0.01799296,0.03467057,0.04215762,0.03611176,0.25458268,0.08112518,0.42232484,0.02964210]
