item_id	alpha	topic_vector
4aaa8166-823d-4544-bab9-0b646d291ca9	[2,2,2,2,2,2,2,20,20,2]	[0.04765567,0.04328365,0.02946714,0.08466265,0.05840097,0.01161052,0.02404805,0.32237871,0.30076144,0.07773121]
0c39c7ad-226a-4887-bb02-de58dc384294	[2,2,2,2,2,2,2,20,20,2]	[0.02794873,0.06907034,0.05659745,0.01321351,0.09071584,0.03712281,0.02800180,0.30634232,0.35565766,0.01532955]
29250765-ae45-437d-86c9-27b4fd88424d	[2,2,2,2,2,2,2,20,20,2]	[0.00836751,0.06044095,0.01798397,0.04698352,0.09507524,0.07157150,0.05256125,0.29553732,0.32600681,0.02547192]
3db6fff1-1304-4dbf-b4e7-7d9e5f368ca3	[2,2,2,2,2,2,2,20,20,2]	[0.04667049,0.01481110,0.01443912,0.07692976,0.02935361,0.00744709,0.04752277,0.29783074,0.43934155,0.02565377]
20e30b4f-2c40-4375-bf01-0e6eb9abbe16	[2,2,2,2,2,2,2,20,20,2]	[0.03333674,0.01276125,0.02217082,0.01953626,0.01433167,0.02280614,0.00376506,0.42659938,0.42073847,0.02395421]
1cddfe8d-2fff-49f2-8776-fc3d4d349393	[2,2,2,2,2,2,2,20,20,2]	[0.02927526,0.02634309,0.06196104,0.02225144,0.07255766,0.01042417,0.07284534,0.25105817,0.39044481,0.06283901]
02081b40-95ee-4097-9f56-0d7e9555b35b	[2,2,2,2,2,2,2,20,20,2]	[0.04598224,0.00715592,0.03445883,0.03179241,0.03590101,0.10939295,0.11733791,0.37279817,0.22925051,0.01593005]
c96c3a82-5269-406e-8083-ae1a03f16ad8	[2,2,2,2,2,2,2,20,20,2]	[0.03966649,0.02485163,0.01597244,0.06866900,0.01031336,0.00319502,0.05791751,0.48261969,0.28925582,0.00753904]
d8c0820a-f653-48f6-8dab-183909f7e6ee	[2,2,2,2,2,2,2,20,20,2]	[0.02919237,0.03735366,0.02266469,0.01882208,0.02781273,0.04854280,0.00724376,0.37639992,0.30077418,0.13119382]
aa58e68a-7675-4612-9b5a-ed6e72789c72	[2,2,2,2,2,2,2,20,20,2]	[0.03578841,0.08666806,0.04830248,0.10909823,0.02925930,0.03252607,0.02593087,0.32074857,0.27276184,0.03891619]
94918b9e-1b61-4dd2-a838-9a703f6277f4	[2,2,2,2,2,2,2,20,20,2]	[0.05887088,0.02664831,0.01957043,0.08086346,0.01110163,0.02998388,0.05135321,0.29630361,0.36490680,0.06039779]
630e153c-33c6-4b23-9c0d-6ec0ddcc3752	[2,2,2,2,2,2,2,20,20,2]	[0.01934805,0.06714638,0.00777051,0.03745532,0.09657349,0.06923276,0.10085263,0.27166077,0.29132893,0.03863117]
3bdcfa8b-a835-4416-b2a4-942f4999ffbf	[2,2,2,2,2,2,2,20,20,2]	[0.01818146,0.03473703,0.07693710,0.10861948,0.14398324,0.02472276,0.00564733,0.30332751,0.27296451,0.01087958]
e83193db-f56e-4546-b9d8-36fceb5caa29	[2,2,2,2,2,2,2,20,20,2]	[0.05836048,0.04249997,0.04459404,0.02791219,0.02011874,0.08046014,0.00177563,0.27459539,0.42769009,0.02199334]
5e592411-fc2e-4693-8edd-70b6cb2458d6	[2,2,2,2,2,2,2,20,20,2]	[0.04837467,0.04481000,0.04121746,0.03959353,0.05186347,0.05188568,0.02620407,0.29450243,0.33932128,0.06222742]
c71c57d6-f70d-4c1a-94f0-483aa3a63e20	[2,2,2,2,2,2,2,20,20,2]	[0.01537323,0.02693862,0.01977082,0.01280410,0.02140804,0.00857289,0.00734360,0.54790759,0.29069706,0.04918404]
ff857ed0-888a-4ed4-b988-416a819fde1b	[2,2,2,2,2,2,2,20,20,2]	[0.10380662,0.06079264,0.04126662,0.04672108,0.01734895,0.06182249,0.08998735,0.29984770,0.22612214,0.05228441]
de49dd58-668c-488b-a8b3-7346cf1fdfc6	[2,2,2,2,2,2,2,20,20,2]	[0.15821063,0.01392570,0.00170155,0.02987820,0.02062111,0.04041686,0.01780114,0.39299667,0.32071095,0.00373720]
31f6b6f3-5a1d-4405-b910-0164ee5a9e49	[2,2,2,2,2,2,2,20,20,2]	[0.02227863,0.03987731,0.00687806,0.09907545,0.03485354,0.01547089,0.06135732,0.35893821,0.33380039,0.02747023]
b8bd4bdc-a9ce-4d6d-a1de-4307aecf4bb2	[2,2,2,2,2,2,2,20,20,2]	[0.02060440,0.04195430,0.03557813,0.07675295,0.04719036,0.02420683,0.02387047,0.31306153,0.39526400,0.02151703]
912eadf0-f835-4c33-9d68-d6c37938e8db	[2,2,2,2,2,2,2,20,20,2]	[0.00769713,0.04520819,0.01533290,0.01967831,0.06841705,0.05025583,0.03619004,0.30571181,0.43129075,0.02021798]
02a914f3-3aef-4c0b-bbe6-d664b1cd0033	[2,2,2,2,2,2,2,20,20,2]	[0.01436014,0.06788542,0.04147656,0.01168856,0.04153963,0.00633021,0.05860756,0.35323672,0.36540045,0.03947473]
1c387fd0-11a3-43e1-b38a-fdcd4c183e8d	[2,2,2,2,2,2,2,20,20,2]	[0.05383930,0.03502048,0.03805605,0.02474571,0.04294357,0.03513800,0.03984655,0.32058324,0.37756232,0.03226478]
