item_id	alpha	topic_vector
de2db54c-5b39-40e9-925a-0403be1dae42	[2,2,2,2,2,20,2,2,20,2]	[0.03163901,0.03918081,0.00894951,0.04065505,0.00373222,0.31051615,0.01021354,0.03125407,0.47809020,0.04576945]
ba02ed5c-dc50-4676-ba72-79b9b71333f6	[2,2,2,2,2,20,2,2,20,2]	[0.07191397,0.02834876,0.04403552,0.05420651,0.05376709,0.23227960,0.01231553,0.04983520,0.44176560,0.01153221]
f86c73bc-7a2e-4fbe-9e1b-eb38f2015c39	[2,2,2,2,2,20,2,2,20,2]	[0.01388446,0.04207234,0.01916884,0.05503119,0.04479803,0.42947690,0.02166620,0.01826713,0.28031694,0.07531797]
99328c54-d705-42e4-8a3a-0a0be87533f9	[2,2,2,2,2,20,2,2,20,2]	[0.01141528,0.01002634,0.04225181,0.02478487,0.07940216,0.32680275,0.03252091,0.00577861,0.42552024,0.04149702]
db9e2d1e-1277-4415-a17c-14bac6612c8b	[2,2,2,2,2,20,2,2,20,2]	[0.02881602,0.02726166,0.04917213,0.01258755,0.04022064,0.35212693,0.02274189,0.04357254,0.38137280,0.04212784]
01457473-d18d-4a2e-b6eb-fea3e5c7849f	[2,2,2,2,2,20,2,2,20,2]	[0.11048646,0.02719181,0.00854631,0.01341651,0.08462697,0.34727123,0.05075507,0.02980516,0.29209024,0.03581024]
3dcd0887-6a85-47ba-9aef-eff953e6144d	[2,2,2,2,2,20,2,2,20,2]	[0.01743853,0.01948277,0.03109351,0.00601437,0.05179577,0.35139479,0.05705410,0.05551158,0.37486148,0.03535310]
dfee0f2c-f96f-4768-86b9-c261ed8a9ff9	[2,2,2,2,2,20,2,2,20,2]	[0.04480996,0.02420646,0.00464760,0.03793589,0.06876812,0.33931078,0.06092882,0.01053512,0.37891596,0.02994128]
9206c162-a8c2-42a3-a236-df73cf188ae4	[2,2,2,2,2,20,2,2,20,2]	[0.03022463,0.01398726,0.00993978,0.02547900,0.04577049,0.31468655,0.02725717,0.10964264,0.39762611,0.02538639]
871bee07-bf86-4950-9c2d-4144ae0ea6b3	[2,2,2,2,2,20,2,2,20,2]	[0.02839699,0.09265778,0.04543265,0.01618269,0.04840980,0.28527367,0.03189655,0.06952219,0.37140921,0.01081848]
8e096164-0406-4df1-b556-8861d0b985fb	[2,2,2,2,2,20,2,2,20,2]	[0.02929653,0.06787719,0.01488317,0.04699853,0.07045327,0.38852129,0.03022178,0.01602613,0.31177024,0.02395187]
e4194080-40fd-4b77-9441-2613f49013af	[2,2,2,2,2,20,2,2,20,2]	[0.04426897,0.11217444,0.01391171,0.04019648,0.05497177,0.33192095,0.02673288,0.00650819,0.34352944,0.02578518]
c2db6cad-9663-40d6-bb0e-1684e2829b7a	[2,2,2,2,2,20,2,2,20,2]	[0.02119895,0.03639326,0.01190212,0.01412518,0.03286360,0.47536827,0.02456759,0.02883422,0.34331182,0.01143500]
1979ddc3-ea6a-4188-a2a8-6f58f2835204	[2,2,2,2,2,20,2,2,20,2]	[0.02603022,0.03719069,0.03658256,0.04519081,0.01286948,0.34919771,0.00617448,0.08124296,0.36550595,0.04001513]
9b81e6b5-b507-412b-b753-11ba95b9e428	[2,2,2,2,2,20,2,2,20,2]	[0.03011457,0.00224012,0.00994544,0.02911624,0.04527525,0.41401496,0.00861898,0.01242836,0.40578031,0.04246578]
d9d436ea-7b45-4fe6-9795-f6b125e8d4ad	[2,2,2,2,2,20,2,2,20,2]	[0.00716545,0.03524292,0.02558739,0.02199585,0.07564953,0.31909276,0.01717868,0.04650123,0.38717909,0.06440710]
3b76d82f-0a5d-4a62-ad19-11a13b563411	[2,2,2,2,2,20,2,2,20,2]	[0.04343166,0.04222521,0.02745085,0.10710205,0.01163674,0.37063174,0.01049851,0.02740971,0.33225369,0.02735984]
c8321a21-91a1-449b-97d6-edd098d00b91	[2,2,2,2,2,20,2,2,20,2]	[0.00432787,0.01785787,0.11180668,0.02767727,0.05015815,0.33589992,0.09222766,0.03329125,0.31898391,0.00776941]
9dd1c509-cbcc-453e-8853-e81be8d419cb	[2,2,2,2,2,20,2,2,20,2]	[0.00836275,0.01596079,0.02239947,0.00920766,0.02841657,0.32519682,0.07938144,0.08713165,0.37803436,0.04590850]
6ec34fa9-8ac1-4609-a27e-7544ca42f4ed	[2,2,2,2,2,20,2,2,20,2]	[0.07117701,0.04254053,0.07383951,0.00899229,0.06101298,0.30656861,0.01359126,0.07057672,0.33767398,0.01402711]
32f5be48-77bd-4487-a596-6e8c4bc8fc4c	[2,2,2,2,2,20,2,2,20,2]	[0.03523212,0.01293302,0.01106118,0.00625768,0.01733524,0.36647771,0.04805811,0.02089784,0.44505088,0.03669621]
0804f473-ae9d-4fc6-9deb-741a8402bbd1	[2,2,2,2,2,20,2,2,20,2]	[0.07132262,0.01987984,0.02473803,0.02775768,0.02447240,0.23292961,0.03359722,0.04192656,0.41977082,0.10360523]
cb3919e3-265e-476f-9164-ec51ea8c6f4a	[2,2,2,2,2,20,2,2,20,2]	[0.06714197,0.00342743,0.05174260,0.06130292,0.00223553,0.28288022,0.02110828,0.05918614,0.34089026,0.11008466]
