item_id	alpha	topic_vector
65e07bb1-13a2-42b1-8267-6e43087b4cce	[20,2,2,2,20,2,2,2,2,2]	[0.38638871,0.01013295,0.08253769,0.01543805,0.30908322,0.04409882,0.07584386,0.03466840,0.02218753,0.01962078]
e616208c-42f5-43c8-a707-1f0ac066148a	[20,2,2,2,20,2,2,2,2,2]	[0.28722411,0.10892529,0.03648983,0.02969776,0.36886280,0.02233661,0.06965357,0.03876714,0.02069925,0.01734364]
645f313a-50d7-4822-8464-6b685e795499	[20,2,2,2,20,2,2,2,2,2]	[0.23966045,0.06117086,0.00795061,0.07874010,0.29564511,0.01662911,0.10739955,0.05793708,0.03425187,0.10061525]
a8706b84-f579-43c2-a373-8c119a9d1539	[20,2,2,2,20,2,2,2,2,2]	[0.43052340,0.02585350,0.04459135,0.07786852,0.32688224,0.01977333,0.01553250,0.01318895,0.03287230,0.01291391]
3d23264d-1a4d-4580-8684-d166212d6d75	[20,2,2,2,20,2,2,2,2,2]	[0.23528031,0.01634716,0.01540267,0.04418544,0.44896500,0.01864741,0.01663417,0.10453020,0.05936492,0.04064272]
4931062b-e84b-45f5-bed0-cdee810a630e	[20,2,2,2,20,2,2,2,2,2]	[0.32676123,0.05660532,0.01154054,0.05842881,0.39578678,0.05058606,0.03384159,0.00848883,0.01185757,0.04610328]
51e08737-4ff7-4b68-b638-d22da8e990a7	[20,2,2,2,20,2,2,2,2,2]	[0.36063898,0.01821801,0.01790223,0.06428158,0.32567449,0.01391876,0.07147138,0.06699433,0.02814325,0.03275698]
10319118-540d-4264-9316-e130f0a010b6	[20,2,2,2,20,2,2,2,2,2]	[0.45638582,0.05128687,0.00865311,0.08381553,0.25685382,0.04484608,0.01069201,0.05121631,0.01758683,0.01866361]
d1eabb1e-9da3-4da5-afdf-67e2a6f971bb	[20,2,2,2,20,2,2,2,2,2]	[0.43820749,0.01040194,0.02030770,0.01079039,0.37385175,0.01059669,0.04097157,0.07412647,0.00355264,0.01719335]
bcd6cdb0-35a1-4381-9fbb-56e3de05a582	[20,2,2,2,20,2,2,2,2,2]	[0.26877147,0.00819681,0.03835225,0.03507557,0.47354496,0.05036870,0.03126738,0.03707152,0.01935614,0.03799521]
22430783-97df-40aa-85a0-178d05519250	[20,2,2,2,20,2,2,2,2,2]	[0.29429629,0.03296092,0.05238434,0.03158077,0.36520465,0.03979596,0.01819236,0.03005792,0.06627079,0.06925600]
2bf6d6e8-d404-4113-812e-18bf2ed8da95	[20,2,2,2,20,2,2,2,2,2]	[0.36258852,0.01217738,0.02237209,0.03256700,0.29146555,0.09141128,0.01646914,0.03090364,0.05837214,0.08167326]
676002c5-b1c8-45ed-b46c-4b59d708b768	[20,2,2,2,20,2,2,2,2,2]	[0.31243201,0.00776577,0.04044617,0.11399597,0.28532503,0.02661057,0.04310314,0.03689494,0.04819145,0.08523494]
b6d02f84-003e-4560-bd45-026b33ef0625	[20,2,2,2,20,2,2,2,2,2]	[0.37919435,0.02004583,0.00690312,0.05517964,0.28329669,0.02801942,0.04869271,0.05399478,0.04673681,0.07793664]
cfede69c-c249-4f16-a8ac-62127acb2b61	[20,2,2,2,20,2,2,2,2,2]	[0.24479217,0.04169637,0.02493613,0.01900719,0.43149909,0.02706554,0.05087864,0.06443745,0.01659657,0.07909085]
a7a00054-61a4-47f0-84ea-6ecbdba42bcc	[20,2,2,2,20,2,2,2,2,2]	[0.42920612,0.04586345,0.02059302,0.07232311,0.34183200,0.01561107,0.01150260,0.03343467,0.02090127,0.00873268]
91d835d9-5c99-412a-aaa8-b7f3156b9817	[20,2,2,2,20,2,2,2,2,2]	[0.26421986,0.04157660,0.00832588,0.00245203,0.47997143,0.01438027,0.04651023,0.03669112,0.01905221,0.08682037]
4b24ab99-ac3c-4ecf-977f-99e33bf791c0	[20,2,2,2,20,2,2,2,2,2]	[0.38408604,0.02653551,0.01357645,0.04262519,0.39036724,0.02974869,0.02706932,0.04505930,0.02605007,0.01488218]
3bdd03eb-aef7-4c95-9c68-52c38b7e6fbe	[20,2,2,2,20,2,2,2,2,2]	[0.29528096,0.03210360,0.00925668,0.05863266,0.39852555,0.06504621,0.04130868,0.04967547,0.01970934,0.03046086]
54dc7f44-9c85-4c5d-a3b1-f11003a45c1f	[20,2,2,2,20,2,2,2,2,2]	[0.49033104,0.04293419,0.04155586,0.01545937,0.30488525,0.01445462,0.00197884,0.00757824,0.04937449,0.03144811]
064b6779-8b10-4929-9fcb-39afef06ae69	[20,2,2,2,20,2,2,2,2,2]	[0.34869875,0.02787446,0.00446143,0.03248879,0.30934828,0.08008628,0.05294618,0.04972702,0.03814562,0.05622319]
2bde2af2-4364-403c-ad21-990b5f523c59	[20,2,2,2,20,2,2,2,2,2]	[0.36288448,0.01542253,0.04463528,0.06177458,0.29504037,0.00697818,0.10180419,0.07718103,0.03135251,0.00292685]
95e10b1e-9b9d-4af6-af03-6a6c9e812290	[20,2,2,2,20,2,2,2,2,2]	[0.33154291,0.11695142,0.04192941,0.03947486,0.30904343,0.03694711,0.04178408,0.02982630,0.02229814,0.03020234]
