item_id	alpha	topic_vector
5320038f-a20b-45f3-a274-683e07b9e627	[2,2,20,2,2,20,2,2,2,2]	[0.10504811,0.02085688,0.37401089,0.06964457,0.00932328,0.26032645,0.07724399,0.05608625,0.01575911,0.01170045]
ae58c35c-8cc5-422f-a7bc-bc651d790356	[2,2,20,2,2,20,2,2,2,2]	[0.01223367,0.03840003,0.34037473,0.01913258,0.01228660,0.40118625,0.01092346,0.05116778,0.07462069,0.03967422]
3915098b-bea5-4095-a08f-fd6020579d19	[2,2,20,2,2,20,2,2,2,2]	[0.06456179,0.02894207,0.32521857,0.02428570,0.00731339,0.34061083,0.02785537,0.03279020,0.06595684,0.08246523]
d2687e6d-bd49-4fb7-b7f7-e2821dca55ae	[2,2,20,2,2,20,2,2,2,2]	[0.03680239,0.01264770,0.29833697,0.01941458,0.01673122,0.39855797,0.01328224,0.08139563,0.05718787,0.06564343]
c5a9f630-66ed-4191-8a4d-feacd5a65eef	[2,2,20,2,2,20,2,2,2,2]	[0.01732335,0.01232358,0.30121811,0.03121884,0.02874635,0.46607026,0.07926146,0.03249403,0.00828699,0.02305704]
1a8df4ee-5216-4d8c-9a77-e922e76724be	[2,2,20,2,2,20,2,2,2,2]	[0.12988933,0.00796119,0.33913716,0.01490423,0.09250864,0.34585976,0.01503257,0.01851487,0.00405819,0.03213405]
4bba65d2-daa8-457c-903d-bb8e393f096d	[2,2,20,2,2,20,2,2,2,2]	[0.03394480,0.00811044,0.37630111,0.07372415,0.00992404,0.37436521,0.04229782,0.03062618,0.03216738,0.01853887]
88787cc4-41fb-4dc0-9a30-3748bac9771a	[2,2,20,2,2,20,2,2,2,2]	[0.00471512,0.04144895,0.46601804,0.01446359,0.01845725,0.32542377,0.04368135,0.03934429,0.01530884,0.03113880]
17dd342c-2700-45c9-8116-f8542d773fe4	[2,2,20,2,2,20,2,2,2,2]	[0.02731941,0.03591428,0.30532269,0.05946954,0.03625929,0.42191303,0.03559222,0.03788292,0.00671118,0.03361542]
1c5f2323-22cc-4619-8a0d-ba68458f14d4	[2,2,20,2,2,20,2,2,2,2]	[0.02309940,0.05562988,0.36876846,0.05960354,0.01423252,0.29364772,0.06344556,0.01391929,0.05588042,0.05177320]
6670efd3-b107-484b-80ae-96bab2e96d0f	[2,2,20,2,2,20,2,2,2,2]	[0.02357223,0.07356763,0.37223613,0.00810539,0.06615530,0.28872019,0.03262122,0.03274200,0.03856359,0.06371632]
b2e53b65-7fce-41ac-864e-e5ff5916de0c	[2,2,20,2,2,20,2,2,2,2]	[0.03910329,0.02708736,0.28675149,0.02059460,0.06092558,0.46522984,0.02255061,0.05313832,0.01917843,0.00544048]
eb8adcc3-3fca-4a6d-86f5-948aa1699008	[2,2,20,2,2,20,2,2,2,2]	[0.00829740,0.06398350,0.23621154,0.04943187,0.03650868,0.45389134,0.03362634,0.04283884,0.03584285,0.03936764]
980fadd1-7ee0-4774-8f4c-db2c8d54b320	[2,2,20,2,2,20,2,2,2,2]	[0.02952281,0.04315738,0.32905177,0.05703638,0.03297467,0.42096140,0.01665311,0.02254755,0.00843991,0.03965503]
5e0fa9bc-afc5-486f-84ce-1326f680b469	[2,2,20,2,2,20,2,2,2,2]	[0.03709670,0.01918878,0.34047303,0.01255056,0.05891125,0.42046404,0.02856221,0.02479921,0.00664971,0.05130451]
7385f1ce-0a74-4b2a-b57a-d27f5f3d59b9	[2,2,20,2,2,20,2,2,2,2]	[0.01789672,0.06643161,0.29901740,0.01479956,0.01210894,0.34093450,0.14644202,0.03187469,0.05629917,0.01419540]
85c631ae-c133-4704-a125-d9cd765ecc27	[2,2,20,2,2,20,2,2,2,2]	[0.01386663,0.07793903,0.28340339,0.02820108,0.03437434,0.41094134,0.00177957,0.05263870,0.05994919,0.03690673]
624aafbe-25ab-40b3-be27-e6e984b63169	[2,2,20,2,2,20,2,2,2,2]	[0.03793963,0.05899924,0.42816240,0.00697249,0.05409043,0.28510073,0.03063074,0.02018476,0.03773522,0.04018438]
80fc8f0a-b731-4f87-9600-f27bd529d8af	[2,2,20,2,2,20,2,2,2,2]	[0.01002132,0.04351095,0.46530432,0.01138656,0.01068073,0.34983251,0.00465204,0.02943534,0.06442263,0.01075361]
707a37dd-9432-4d19-bffa-39ca3e7ef597	[2,2,20,2,2,20,2,2,2,2]	[0.08225165,0.02109017,0.32619592,0.01784489,0.05136039,0.35578297,0.02208319,0.01493351,0.03596667,0.07249063]
b8e4905a-4a02-4c7d-a2a1-6483396495f4	[2,2,20,2,2,20,2,2,2,2]	[0.02964499,0.03917109,0.30563626,0.03880288,0.15586419,0.32525180,0.04781280,0.02350453,0.00812217,0.02618929]
aa4a497e-a611-4e06-93bd-1bbe2fb81c76	[2,2,20,2,2,20,2,2,2,2]	[0.08788046,0.03128184,0.30241935,0.00855783,0.04944383,0.39154741,0.06127387,0.04713886,0.01136980,0.00908676]
c60c1eb2-8023-4764-8e27-6ba2a315b3ba	[2,2,20,2,2,20,2,2,2,2]	[0.00370314,0.01146820,0.35232624,0.01131858,0.05853397,0.43194862,0.06236649,0.00495998,0.03308749,0.03028730]
