item_id	alpha	topic_vector
dac60921-d2da-43c9-92be-703b0d73551b	[2,2,2,2,20,2,2,2,2,2]	[0.04100370,0.00376865,0.04874109,0.01556112,0.54611373,0.06887594,0.05562891,0.04065293,0.08680801,0.09284592]
02c76877-0d71-465e-ab1d-ed6cfca37289	[2,2,2,2,20,2,2,2,2,2]	[0.01714873,0.05939997,0.02343206,0.01493402,0.63524548,0.06629205,0.04648575,0.01869379,0.10184575,0.01652240]
9fbf0048-a7ec-4675-a003-ae5139550458	[2,2,2,2,20,2,2,2,2,2]	[0.00919275,0.02644317,0.04329032,0.02002836,0.72594071,0.03003947,0.01622836,0.01782617,0.08646202,0.02454868]
a5a282bd-258c-48dd-8678-44af62e92422	[2,2,2,2,20,2,2,2,2,2]	[0.10098309,0.00706041,0.08392325,0.02022441,0.57501920,0.02007377,0.02817535,0.01503376,0.07077809,0.07872866]
b03616e3-73af-4b67-9a1a-4ab7836c8182	[2,2,2,2,20,2,2,2,2,2]	[0.02151388,0.00957595,0.10335746,0.02384321,0.48222342,0.01820625,0.06824202,0.06946122,0.11508163,0.08849497]
5055c089-56d3-4d16-b06a-1dadb3453dd9	[2,2,2,2,20,2,2,2,2,2]	[0.09212518,0.04254957,0.03853148,0.07381398,0.53081768,0.09896567,0.01874570,0.00778603,0.06773615,0.02892857]
b5226fee-ed05-4f06-9009-d660590a9163	[2,2,2,2,20,2,2,2,2,2]	[0.01701472,0.18879445,0.04809738,0.01343188,0.49611094,0.03785297,0.07023567,0.02756206,0.04219831,0.05870163]
bef32bcb-6da8-49ba-8d4e-7c37678c9787	[2,2,2,2,20,2,2,2,2,2]	[0.05059911,0.03371055,0.11433593,0.05967489,0.50116897,0.05584538,0.07903825,0.04211585,0.01466343,0.04884765]
5dba642e-9d8f-4b73-a2b0-aaaacf540bf4	[2,2,2,2,20,2,2,2,2,2]	[0.06941149,0.11376370,0.01728231,0.02149559,0.57013432,0.07401297,0.01434492,0.01773793,0.08687544,0.01494133]
4c460d52-2a79-4fc1-a6d1-521b9c9b52b6	[2,2,2,2,20,2,2,2,2,2]	[0.02054573,0.08566234,0.06912257,0.02572573,0.59477220,0.05492719,0.04005840,0.03213646,0.06169753,0.01535183]
