item_id	alpha	topic_vector
d8b37c80-ac1c-4bdd-a1d5-a56f8517b940	[2,2,2,2,2,20,20,2,2,2]	[0.05576630,0.06636466,0.09112604,0.08576455,0.00706266,0.32771621,0.26097021,0.01258826,0.02132872,0.07131240]
33b936f2-de00-4fbd-813f-e1dc7eeb45a1	[2,2,2,2,2,20,20,2,2,2]	[0.06325096,0.03095005,0.04940525,0.03986107,0.02448201,0.28107467,0.32660116,0.05174400,0.08815458,0.04447625]
695ca225-193d-4012-ba5b-5fa61da6dbe2	[2,2,2,2,2,20,20,2,2,2]	[0.01601156,0.01073679,0.03278752,0.00368048,0.12227789,0.31645241,0.37549781,0.05111041,0.03656477,0.03488036]
96d0962b-8ea4-45b5-ad46-797fcc18c561	[2,2,2,2,2,20,20,2,2,2]	[0.05852225,0.02473965,0.03413678,0.06093334,0.00878178,0.36440130,0.35419889,0.00438872,0.05060048,0.03929682]
90190d69-3dcf-4eeb-817a-84ff590ddbcf	[2,2,2,2,2,20,20,2,2,2]	[0.03042298,0.06350597,0.05647087,0.05957841,0.02796637,0.30462188,0.34948662,0.04288818,0.05070403,0.01435469]
f00e744c-aa47-4cce-9f52-4dbf0057d384	[2,2,2,2,2,20,20,2,2,2]	[0.05202237,0.08749574,0.02049305,0.00479686,0.00213805,0.38710785,0.33181260,0.05727297,0.05052230,0.00633821]
03a6a90b-7a60-4009-a087-28e381e4a35f	[2,2,2,2,2,20,20,2,2,2]	[0.06920078,0.01804794,0.01412424,0.03971256,0.02140660,0.36449056,0.33510621,0.07474423,0.03772759,0.02543931]
98e6b8f8-b3d0-4673-b549-3f35f13f7d69	[2,2,2,2,2,20,20,2,2,2]	[0.03471051,0.07221691,0.01699080,0.05475231,0.03625427,0.39593896,0.30550972,0.02581865,0.02170086,0.03610700]
0c24fcfe-4f94-49d0-9446-87b99583ff4c	[2,2,2,2,2,20,20,2,2,2]	[0.01086700,0.00431824,0.02640201,0.08070639,0.05646549,0.42234591,0.34195652,0.00188414,0.02224713,0.03280717]
725ef64f-cb2a-4098-8f7e-f8d4be013f35	[2,2,2,2,2,20,20,2,2,2]	[0.01085416,0.04234087,0.04156567,0.02062897,0.02726902,0.32693793,0.36744232,0.01443569,0.13997007,0.00855530]
429b3a41-db0b-4086-9d29-d29fa807177a	[2,2,2,2,2,20,20,2,2,2]	[0.01358613,0.03281160,0.08444629,0.01791879,0.01186169,0.29478042,0.36550654,0.04701327,0.04142451,0.09065076]
453fc849-ed14-4aa8-b3ef-8b4a4600cdd1	[2,2,2,2,2,20,20,2,2,2]	[0.05509757,0.06306413,0.06748419,0.01237745,0.02872978,0.30272009,0.30888647,0.02415459,0.04209531,0.09539042]
9d685c02-38e2-4d19-936a-3ab23c46968c	[2,2,2,2,2,20,20,2,2,2]	[0.04980000,0.04354887,0.02385190,0.09887801,0.00833907,0.42176457,0.22067867,0.03510043,0.06588138,0.03215710]
1fd82c4a-128b-4d66-bdb6-e10e816cce2d	[2,2,2,2,2,20,20,2,2,2]	[0.08584111,0.01513319,0.00157130,0.00987921,0.02663802,0.42069111,0.33390443,0.03856033,0.05169118,0.01609012]
ceb9837b-b39a-4db5-9e71-c14bb43c0323	[2,2,2,2,2,20,20,2,2,2]	[0.01483051,0.00706256,0.07701337,0.07828685,0.03431803,0.25841232,0.49327985,0.01485405,0.00745373,0.01448873]
3d4c3420-e6f4-47b4-a4d7-30b1af6282ad	[2,2,2,2,2,20,20,2,2,2]	[0.01482937,0.01172528,0.02039276,0.03717634,0.06096739,0.37867550,0.37929525,0.02851946,0.00859082,0.05982785]
e0de5ba8-01e1-4bde-b1ef-a8ac6eb427b8	[2,2,2,2,2,20,20,2,2,2]	[0.07003296,0.09149160,0.02395178,0.08776912,0.06114354,0.28522401,0.30801905,0.03535162,0.02736836,0.00964796]
4c5dbd96-41f3-486e-8bdf-3830c48880f5	[2,2,2,2,2,20,20,2,2,2]	[0.03444047,0.03511532,0.05940754,0.02030599,0.01616127,0.25421289,0.38977648,0.03604259,0.09798029,0.05655716]
fb4c2b39-3ee6-4eba-a8a8-da1847524d88	[2,2,2,2,2,20,20,2,2,2]	[0.01813307,0.02902056,0.00820263,0.02069640,0.03306860,0.47801191,0.25812820,0.07061305,0.03474174,0.04938384]
0a2bb887-e6bf-4710-b09c-35113be10c06	[2,2,2,2,2,20,20,2,2,2]	[0.03815896,0.02102148,0.09206083,0.02632456,0.06414302,0.32669194,0.34456274,0.00511253,0.03484951,0.04707442]
3bb4703f-bc47-436b-8edb-60f9431b2dc9	[2,2,2,2,2,20,20,2,2,2]	[0.03579602,0.00790698,0.01418925,0.06028717,0.02192510,0.40799522,0.34607942,0.05535044,0.02076563,0.02970478]
68aaf177-35fa-4555-acc5-9982898b80a3	[2,2,2,2,2,20,20,2,2,2]	[0.07633818,0.03871376,0.01679765,0.05221327,0.00839653,0.34142045,0.30120807,0.06000918,0.04946152,0.05544140]
55f10752-74d4-4f9d-bb5f-3fe235140b4d	[2,2,2,2,2,20,20,2,2,2]	[0.03360508,0.06727269,0.03300236,0.01759003,0.01331206,0.33916040,0.42175047,0.00867672,0.04151898,0.02411121]
