item_id	alpha	topic_vector
265c4aef-4049-4521-bf81-40e2d006b459	[2,2,2,2,20,20,2,2,2,2]	[0.05649576,0.02834294,0.05704746,0.01423415,0.38353458,0.40395139,0.00745807,0.02957757,0.01114166,0.00821643]
078952f0-1e2f-479c-a176-f4e95edd7f35	[2,2,2,2,20,20,2,2,2,2]	[0.02136746,0.03553169,0.01436437,0.02217074,0.27227094,0.37395132,0.05940591,0.10902225,0.05411513,0.03780017]
974f0bd4-e26a-4ed6-bb64-86d314a98a6e	[2,2,2,2,20,20,2,2,2,2]	[0.06347603,0.02185156,0.02817787,0.04124225,0.29406218,0.35959371,0.13237456,0.02836032,0.00709832,0.02376322]
16bc2eb9-0778-46ca-a795-d07dbec58933	[2,2,2,2,20,20,2,2,2,2]	[0.03207658,0.03982681,0.02741166,0.03697026,0.29332788,0.44590599,0.05690900,0.00486554,0.01209808,0.05060819]
7e300964-00aa-4d2b-9430-e9f4aabf3426	[2,2,2,2,20,20,2,2,2,2]	[0.03472980,0.03341198,0.03024778,0.05857545,0.35423487,0.37142736,0.03089718,0.01294130,0.05215422,0.02138005]
238b2268-6ba5-475d-8aa9-8a94d9bd2f43	[2,2,2,2,20,20,2,2,2,2]	[0.02220949,0.02587199,0.00995136,0.10071436,0.41852959,0.28157709,0.08046735,0.01938197,0.02210867,0.01918814]
d33a25bf-0826-422c-9b50-780000fb5613	[2,2,2,2,20,20,2,2,2,2]	[0.06247195,0.05561804,0.02335366,0.02484554,0.36569585,0.36332546,0.02598150,0.02656395,0.04639304,0.00575101]
0226618c-5f4e-4b12-af11-b19187446a10	[2,2,2,2,20,20,2,2,2,2]	[0.04030428,0.03849483,0.07264895,0.04290395,0.40845601,0.31085351,0.01892647,0.03964439,0.00390497,0.02386264]
1e79bb73-e074-491a-80d9-c513821378f7	[2,2,2,2,20,20,2,2,2,2]	[0.01209350,0.02196104,0.00559398,0.01340005,0.51600048,0.30951596,0.01680025,0.02343741,0.05174415,0.02945317]
de9ac57e-77e7-41ae-99c2-549699e8896c	[2,2,2,2,20,20,2,2,2,2]	[0.00775960,0.00485273,0.02652243,0.02906087,0.48548579,0.31715208,0.08746955,0.00785706,0.00794559,0.02589429]
1c18f48b-d3e3-4011-8288-4c0f5e806c2a	[2,2,2,2,20,20,2,2,2,2]	[0.04736334,0.03077568,0.01034265,0.09157434,0.32222617,0.32899247,0.04422125,0.03268951,0.01748673,0.07432785]
9a5952a0-2f32-4dd9-8974-974e5db9a853	[2,2,2,2,20,20,2,2,2,2]	[0.06762198,0.08841512,0.02037174,0.07724459,0.25711843,0.33170968,0.04616517,0.00833076,0.08428523,0.01873730]
d09e9bde-7f95-4af8-8c19-5131f879074b	[2,2,2,2,20,20,2,2,2,2]	[0.09235905,0.01219641,0.03665399,0.02097229,0.37677350,0.33918506,0.01269090,0.01520118,0.01474991,0.07921770]
c83e9938-f4a0-45f5-80fc-ebbb9ec5d6bb	[2,2,2,2,20,20,2,2,2,2]	[0.06714566,0.00809711,0.02340268,0.06009171,0.38393271,0.31426344,0.01668361,0.00824944,0.08297519,0.03515844]
febaaac6-1216-41fd-9ba6-3da871a1a2b4	[2,2,2,2,20,20,2,2,2,2]	[0.03998157,0.01726817,0.03439288,0.07891194,0.31430745,0.35715324,0.01168053,0.09307014,0.00919289,0.04404119]
1f4ba853-7676-464e-a1fa-52eb945b2e23	[2,2,2,2,20,20,2,2,2,2]	[0.00831495,0.02866481,0.00805130,0.01637123,0.43230328,0.33938289,0.02753386,0.03378643,0.07666785,0.02892339]
ffbef50b-5f8e-4ea9-ad8a-b230cfb0892c	[2,2,2,2,20,20,2,2,2,2]	[0.04899509,0.05003800,0.04558980,0.10369787,0.32643984,0.35184833,0.01535247,0.02396821,0.02307186,0.01099852]
64e4a11d-cd3c-4fbc-adfe-ad2b2b36376d	[2,2,2,2,20,20,2,2,2,2]	[0.01628875,0.03071789,0.03734789,0.09310018,0.31253519,0.30874846,0.00864977,0.05570780,0.10757135,0.02933271]
0e09703e-c88a-46af-8226-6f1e279af98a	[2,2,2,2,20,20,2,2,2,2]	[0.03483371,0.02686126,0.04673556,0.01100317,0.38066449,0.33807286,0.05143947,0.05014357,0.03669590,0.02355000]
a8d003d9-ab0c-4112-954c-f1074dfb2e13	[2,2,2,2,20,20,2,2,2,2]	[0.01316880,0.04720927,0.02851122,0.02804114,0.30076509,0.44983144,0.07395060,0.02106058,0.01484788,0.02261399]
b890d8bf-801e-4224-9bf9-5d6ba93183cc	[2,2,2,2,20,20,2,2,2,2]	[0.01342891,0.03175114,0.02348817,0.03857488,0.25931599,0.47188586,0.00662749,0.02285537,0.09309898,0.03897322]
4f917063-ef99-4fb0-b8f6-92600e06de13	[2,2,2,2,20,20,2,2,2,2]	[0.03510246,0.05259578,0.01389266,0.04133130,0.36523235,0.32347944,0.09995864,0.02422061,0.01271380,0.03147295]
146a21b6-0ebf-44b0-9713-e6bc0ed4bae2	[2,2,2,2,20,20,2,2,2,2]	[0.04209991,0.00898432,0.01769227,0.04587397,0.32158952,0.42606698,0.04639037,0.03879926,0.04525179,0.00725161]
