item_id	alpha	topic_vector
abeb1272-e3bf-4ce8-a34f-9a0446eab65e	[2,2,20,2,2,2,2,2,2,20]	[0.04176678,0.01079939,0.28040140,0.02735639,0.03908716,0.03127520,0.00973822,0.07940296,0.04634832,0.43382418]
9c2fbba6-a4e4-4414-a487-8dd3d672447a	[2,2,20,2,2,2,2,2,2,20]	[0.02435553,0.04509421,0.40307224,0.03388230,0.03310322,0.03821245,0.03804683,0.03448254,0.04923930,0.30051138]
aea64a72-79a5-46d6-8902-febfaa26696f	[2,2,20,2,2,2,2,2,2,20]	[0.07030178,0.00294813,0.36405488,0.06756181,0.01593337,0.01950692,0.07127991,0.04428236,0.04652962,0.29760123]
cbc31c51-65b7-4845-a49c-cac09c1082b5	[2,2,20,2,2,2,2,2,2,20]	[0.02704387,0.02902536,0.36517928,0.02938647,0.05157526,0.02571190,0.01273421,0.08200998,0.01987627,0.35745740]
f920662c-d249-4fdc-9dc3-cb6fa572ce46	[2,2,20,2,2,2,2,2,2,20]	[0.00813643,0.03825228,0.30438970,0.01112169,0.06002284,0.09708154,0.01985387,0.05097047,0.04042448,0.36974671]
3184de73-3721-43b2-b228-cdcc141e4e04	[2,2,20,2,2,2,2,2,2,20]	[0.00978130,0.03466294,0.38591788,0.10593088,0.00362696,0.04642401,0.03227075,0.02469507,0.06881735,0.28787286]
51408196-2e46-43b1-b5b3-94b499e7f912	[2,2,20,2,2,2,2,2,2,20]	[0.08573112,0.00301881,0.29572729,0.05444777,0.03271139,0.01564806,0.01834117,0.04003649,0.01390663,0.44043127]
a787d1e4-62dc-4499-a951-351239084d31	[2,2,20,2,2,2,2,2,2,20]	[0.02429343,0.02249538,0.31650242,0.00669178,0.02991813,0.10352633,0.02374218,0.02913025,0.04491958,0.39878052]
4154f317-bb28-455f-9c95-e153baece6d7	[2,2,20,2,2,2,2,2,2,20]	[0.02971417,0.02164264,0.35754712,0.01255793,0.06520458,0.05317444,0.04749861,0.03463772,0.04074689,0.33727590]
26eb5e23-c10f-42a2-b7e8-d4c8e229eec5	[2,2,20,2,2,2,2,2,2,20]	[0.03848428,0.01927175,0.40751707,0.01017121,0.01225809,0.08110072,0.01198963,0.06895651,0.01157416,0.33867658]
6a3dc65d-f7d2-4802-b8f8-d183308919aa	[2,2,20,2,2,2,2,2,2,20]	[0.03418423,0.00850560,0.45713377,0.01012283,0.01080278,0.00967941,0.00371712,0.06483324,0.02303050,0.37799052]
a0bfb3ff-5241-4d0f-8c60-8a10a0d6c7de	[2,2,20,2,2,2,2,2,2,20]	[0.03168060,0.02432755,0.31438989,0.02212926,0.03151160,0.01222184,0.02287061,0.07245872,0.02198591,0.44642402]
f6c40835-5cca-4495-a8b6-89fe5648a7fe	[2,2,20,2,2,2,2,2,2,20]	[0.04639580,0.00563588,0.40888012,0.05837365,0.04315446,0.02299264,0.00853022,0.04470186,0.02035634,0.34097902]
025adbef-14ba-4387-b5fb-edb039caadc3	[2,2,20,2,2,2,2,2,2,20]	[0.01536282,0.02857770,0.35098037,0.01232039,0.04132128,0.08516930,0.06279765,0.09001999,0.01975633,0.29369418]
a9792059-37b6-48fb-8968-4cf783bbcff7	[2,2,20,2,2,2,2,2,2,20]	[0.00547977,0.02792334,0.40231658,0.03655568,0.01353682,0.04163687,0.03456517,0.04215928,0.04905410,0.34677240]
a718034f-41f1-4ae0-9dad-3e3a99df1b4a	[2,2,20,2,2,2,2,2,2,20]	[0.03523512,0.06594738,0.42300314,0.03295068,0.01844856,0.02664736,0.00885740,0.05707062,0.01856092,0.31327882]
eb376bb3-3a6a-47bd-bcea-a4b55a3598a9	[2,2,20,2,2,2,2,2,2,20]	[0.00997295,0.01698766,0.34056655,0.07363405,0.01786378,0.08514625,0.07419580,0.07227039,0.04834201,0.26102056]
d025a460-7858-407f-a9f4-2440e340e98a	[2,2,20,2,2,2,2,2,2,20]	[0.06715118,0.00761881,0.30199575,0.02145300,0.01850995,0.05834413,0.05330884,0.02910123,0.04810813,0.39440897]
0f8421f2-eb1f-4189-8a29-ec71021e7d16	[2,2,20,2,2,2,2,2,2,20]	[0.03314844,0.02467082,0.33563356,0.00179331,0.06027043,0.01841026,0.01992639,0.01737772,0.04085123,0.44791784]
21c2cfc8-4970-46ef-becb-99bd7ee8dc69	[2,2,20,2,2,2,2,2,2,20]	[0.02211560,0.03632775,0.38019667,0.06425992,0.04638969,0.00430148,0.04992493,0.03825393,0.01705618,0.34117384]
9558c09f-9d9e-4a37-ad3f-9a10a3138c95	[2,2,20,2,2,2,2,2,2,20]	[0.05137983,0.05372062,0.38299325,0.01948418,0.01518354,0.01573231,0.02324969,0.06226830,0.00572053,0.37026776]
69525768-c6e3-4a66-a04b-5454c2e5cb7b	[2,2,20,2,2,2,2,2,2,20]	[0.02760703,0.04803172,0.34416817,0.03027004,0.06239927,0.04108405,0.02433827,0.01706441,0.08551534,0.31952170]
8260d68c-5606-4543-acb5-c71e46b39b3a	[2,2,20,2,2,2,2,2,2,20]	[0.07737252,0.03331166,0.34991257,0.05987391,0.06175326,0.03152225,0.04070798,0.01066648,0.02514084,0.30973855]
