item_id	alpha	topic_vector
ca9cf431-36f9-429f-a209-a39fad59a263	[20,2,2,2,2,2,2,2,20,2]	[0.33955479,0.01265807,0.04139334,0.00556231,0.01628985,0.02636267,0.02534167,0.03546811,0.46712570,0.03024350]
a0f324a1-2ade-4136-8205-35e4ca9f7c99	[20,2,2,2,2,2,2,2,20,2]	[0.37119486,0.06619280,0.02984189,0.00500263,0.03320670,0.00427800,0.06201745,0.03091627,0.38406280,0.01328661]
cbe50ca2-e387-4063-8179-da94efc5f91a	[20,2,2,2,2,2,2,2,20,2]	[0.31664868,0.05170191,0.02764859,0.01896726,0.08198184,0.03759807,0.02123907,0.03930530,0.35627638,0.04863290]
bf2ad874-e2e4-402b-afb6-83533848f2bb	[20,2,2,2,2,2,2,2,20,2]	[0.38791592,0.08737350,0.03062693,0.01304264,0.01465041,0.03662499,0.02392984,0.01068502,0.35174591,0.04340483]
9190e91f-1e9e-4ca7-bde9-a8669dfe81f0	[20,2,2,2,2,2,2,2,20,2]	[0.30445278,0.02681744,0.05918145,0.03331973,0.01548316,0.13384485,0.01180937,0.00552106,0.33161925,0.07795091]
b8ed69ba-7ce5-4999-a8b8-9233316d34d6	[20,2,2,2,2,2,2,2,20,2]	[0.40818312,0.02416076,0.01524790,0.04420973,0.02520774,0.02310450,0.07338926,0.00499606,0.36529198,0.01620895]
d732bb50-9ad2-4c03-8840-db4d81331c27	[20,2,2,2,2,2,2,2,20,2]	[0.32531317,0.01303035,0.02433292,0.11966505,0.04809264,0.04262061,0.02856979,0.02668192,0.33213330,0.03956026]
ac21edb9-eead-4f76-91c9-63f074e16e5b	[20,2,2,2,2,2,2,2,20,2]	[0.34677328,0.08566174,0.02082970,0.06244591,0.08628453,0.04598815,0.02360970,0.04619729,0.20543005,0.07677965]
f2700a79-51b8-4c95-9dae-6a59193ec68b	[20,2,2,2,2,2,2,2,20,2]	[0.43675867,0.02770095,0.02614640,0.00920507,0.06566447,0.02659653,0.09842594,0.00723638,0.28929118,0.01297440]
e0b72a48-c0fe-43a4-b9a0-7b9c7942a8cc	[20,2,2,2,2,2,2,2,20,2]	[0.23969880,0.05828028,0.01325778,0.01725900,0.01401346,0.02682717,0.10221951,0.05130704,0.44077934,0.03635761]
50bc991b-784b-42a0-93c8-e92d7736172d	[20,2,2,2,2,2,2,2,20,2]	[0.28617403,0.01818963,0.03102361,0.07255965,0.01690732,0.05546918,0.01117081,0.04438061,0.43791587,0.02620928]
51e10215-5eb2-4fff-b333-d86de9d68c6c	[20,2,2,2,2,2,2,2,20,2]	[0.30751606,0.04748590,0.09011816,0.05769298,0.09833239,0.03024496,0.02884264,0.00790986,0.30463115,0.02722591]
05e65822-21b9-40e5-abab-e786cbc90748	[20,2,2,2,2,2,2,2,20,2]	[0.44524711,0.06049175,0.02625780,0.02755346,0.14136129,0.00286671,0.00420396,0.01775935,0.26909281,0.00516576]
d83bdc20-bccc-45f1-b39b-3099e16aa85c	[20,2,2,2,2,2,2,2,20,2]	[0.36206785,0.04287884,0.02462624,0.04477100,0.05897426,0.03935984,0.04468141,0.02721297,0.35237306,0.00305453]
c39296e3-8b3d-4c4c-8e9d-2b032ca99c6a	[20,2,2,2,2,2,2,2,20,2]	[0.43226310,0.03480961,0.03867142,0.00777440,0.01504107,0.02383914,0.01119772,0.03560149,0.36858538,0.03221668]
1a77bba5-0dfa-4620-b17a-915a75a49c8a	[20,2,2,2,2,2,2,2,20,2]	[0.43182525,0.03631109,0.07441340,0.03723199,0.01781802,0.03004601,0.00145471,0.03910015,0.29851844,0.03328094]
68cc9764-4be2-4a70-81a2-d64f45d3e4ac	[20,2,2,2,2,2,2,2,20,2]	[0.31422797,0.01145103,0.09196901,0.01765383,0.01502043,0.05105934,0.02375047,0.01655118,0.42838912,0.02992763]
b079c2e5-6a09-4e5c-a91e-760c29b118e4	[20,2,2,2,2,2,2,2,20,2]	[0.39777967,0.07000204,0.02097706,0.04425887,0.07219226,0.08520984,0.01757844,0.05650053,0.20163648,0.03386481]
58ee5a07-b7ed-42b5-808d-bb8ab56e52e4	[20,2,2,2,2,2,2,2,20,2]	[0.28735604,0.02498992,0.13158247,0.06198457,0.00994712,0.01325981,0.07189194,0.07030151,0.25582852,0.07285810]
e4862960-9127-4edb-92f9-97aa499bb086	[20,2,2,2,2,2,2,2,20,2]	[0.37071426,0.05528429,0.02321120,0.02239580,0.03450454,0.01565895,0.01352881,0.04508433,0.40579233,0.01382550]
0574ac25-8f7a-4442-b3b7-d9532046d82e	[20,2,2,2,2,2,2,2,20,2]	[0.33265002,0.04380050,0.04120140,0.03877266,0.01554793,0.13806797,0.02241720,0.04509716,0.29146696,0.03097820]
3dd89455-d3ba-490c-8594-ff21fc5d4e83	[20,2,2,2,2,2,2,2,20,2]	[0.33835257,0.02395604,0.04341890,0.08568327,0.02194453,0.04189196,0.04935910,0.05886252,0.27159117,0.06493993]
6cf591c4-3865-40f5-a2e8-318ce43a10cd	[20,2,2,2,2,2,2,2,20,2]	[0.35090014,0.03247712,0.01502709,0.03462908,0.09589053,0.06024201,0.02011606,0.03212867,0.33605770,0.02253160]
