item_id	alpha	topic_vector
e26e3d67-2e82-4178-a9c7-0ba03a5970de	[20,2,2,2,2,2,2,2,2,20]	[0.30301688,0.02627630,0.05125053,0.02580904,0.03346278,0.08449634,0.03362298,0.03527703,0.03873789,0.36805021]
702278e4-ad08-4bb4-830c-4370a2d8fd1d	[20,2,2,2,2,2,2,2,2,20]	[0.42456475,0.01093109,0.02040126,0.03552932,0.02315169,0.08489910,0.03037841,0.02975623,0.01372546,0.32666269]
6d08332c-5f4d-4b30-9436-d998a7318775	[20,2,2,2,2,2,2,2,2,20]	[0.39112305,0.01606654,0.00567423,0.02487365,0.02926831,0.02002032,0.06789439,0.10884515,0.03290589,0.30332847]
666290f1-a268-44f8-8773-d4ba06c813f5	[20,2,2,2,2,2,2,2,2,20]	[0.34200604,0.06378765,0.01600245,0.04517295,0.02324436,0.05542924,0.01195017,0.06911838,0.03151266,0.34177610]
60bb29a2-52e9-4c0f-ae4f-6c38cee2e2e1	[20,2,2,2,2,2,2,2,2,20]	[0.35739754,0.01502445,0.05062730,0.05817571,0.03250611,0.06248812,0.01533624,0.01110675,0.04331558,0.35402220]
0839e7e0-058a-435d-a6a0-4ba0a55b79d3	[20,2,2,2,2,2,2,2,2,20]	[0.28132489,0.01727323,0.05121208,0.04189081,0.08682266,0.04395536,0.01433837,0.05362461,0.02110691,0.38845107]
2c75e9a1-4710-4925-9fb6-e635186734e5	[20,2,2,2,2,2,2,2,2,20]	[0.34268539,0.01202112,0.17715666,0.01766294,0.00607773,0.05557276,0.00442223,0.03017103,0.06149221,0.29273790]
14bf2869-e5fa-4835-9fdd-a4ed1e806da7	[20,2,2,2,2,2,2,2,2,20]	[0.32933870,0.02231538,0.01452849,0.06940631,0.02216085,0.04573112,0.05436664,0.02434041,0.01166017,0.40615193]
561a883c-60d4-4126-87c7-ff764f98042a	[20,2,2,2,2,2,2,2,2,20]	[0.32968126,0.02838620,0.02184446,0.05589744,0.01077998,0.02866339,0.01235530,0.02177950,0.06116120,0.42945126]
ec8fb06c-1f96-4f57-93a4-358ea972b1dc	[20,2,2,2,2,2,2,2,2,20]	[0.33787608,0.03795122,0.03742165,0.01294815,0.04505872,0.01419663,0.02167638,0.00574873,0.05057843,0.43654401]
b49952c9-c79d-4611-bdf5-b1f1497d2f65	[20,2,2,2,2,2,2,2,2,20]	[0.38844546,0.03147807,0.02107909,0.05227690,0.08865387,0.01620748,0.02646087,0.01244351,0.03161073,0.33134402]
a7ceb389-e924-4f69-be23-de9d283834f5	[20,2,2,2,2,2,2,2,2,20]	[0.31363214,0.04722207,0.05665040,0.00961903,0.03375773,0.06846705,0.03920058,0.01199633,0.05494715,0.36450753]
5737ff2b-392d-470b-98b8-5177857a7176	[20,2,2,2,2,2,2,2,2,20]	[0.37258986,0.02420594,0.03837363,0.14632365,0.00449980,0.02041821,0.02205267,0.00177513,0.10399562,0.26576549]
e4f2601d-052e-4342-a0ac-5df824113bab	[20,2,2,2,2,2,2,2,2,20]	[0.33039781,0.00875182,0.02549297,0.05035384,0.03514736,0.01665661,0.04841296,0.03547531,0.08315752,0.36615379]
76029265-7fdc-432d-ae4c-ff1faaf1833c	[20,2,2,2,2,2,2,2,2,20]	[0.36380277,0.06517206,0.01436440,0.00858646,0.03510714,0.05223184,0.00792635,0.07016269,0.00708514,0.37556115]
57373fc7-8bca-4565-883b-c84d6a6cbecd	[20,2,2,2,2,2,2,2,2,20]	[0.30431360,0.06399549,0.06663533,0.02929218,0.01823901,0.01916406,0.08855583,0.05679512,0.03388037,0.31912901]
ab209059-e57a-4de3-b78f-a15ae29df483	[20,2,2,2,2,2,2,2,2,20]	[0.40650301,0.00502887,0.00110075,0.02791469,0.01183504,0.03934630,0.03718671,0.00775976,0.03993542,0.42338945]
d14f5c8f-823a-47a9-bc59-3edfdfe4af92	[20,2,2,2,2,2,2,2,2,20]	[0.36520666,0.01738782,0.04058423,0.04250718,0.04032559,0.02331320,0.07888571,0.06810293,0.03030831,0.29337838]
d103cbd8-3400-4f73-bba0-a96853912990	[20,2,2,2,2,2,2,2,2,20]	[0.33779311,0.05099037,0.01045562,0.05362116,0.00902139,0.03145578,0.05072594,0.01779585,0.06578801,0.37235277]
b7bcbfd9-87c5-488d-8d16-1a5eccf938ed	[20,2,2,2,2,2,2,2,2,20]	[0.46305527,0.00464477,0.01001363,0.00512406,0.06578149,0.02750784,0.08047457,0.00296632,0.05305178,0.28738028]
bf289a25-7d8b-43f0-8284-1dbc81efd1f5	[20,2,2,2,2,2,2,2,2,20]	[0.32428030,0.03026883,0.02286286,0.04083037,0.01992876,0.02765074,0.01315658,0.05139698,0.03598535,0.43363923]
5fbdfc09-bc27-4c52-b24f-5caad31a9b0c	[20,2,2,2,2,2,2,2,2,20]	[0.33524776,0.04961573,0.01730516,0.02954725,0.15997255,0.00949854,0.06094395,0.11505378,0.04112574,0.18168953]
35e0f89e-29ff-408a-9172-37db112ff184	[20,2,2,2,2,2,2,2,2,20]	[0.29793064,0.04050383,0.03194230,0.09197487,0.09401498,0.03006499,0.03186015,0.02101690,0.04569062,0.31500074]
