item_id	alpha	topic_vector
41ceb02c-485c-4386-9701-a1a1e2bd94cb	[20,2,2,2,2,2,2,2,2,2]	[0.51026386,0.06873303,0.04453686,0.03987898,0.07464577,0.04250441,0.05687068,0.05307643,0.07460112,0.03488886]
837d229e-0f82-4143-bd61-4784c2df9fb7	[20,2,2,2,2,2,2,2,2,2]	[0.62605296,0.02867416,0.05997601,0.05522344,0.02662921,0.06345872,0.03726342,0.01987526,0.06901091,0.01383589]
9654243e-5592-4bfb-a960-113e2cbaefce	[20,2,2,2,2,2,2,2,2,2]	[0.55329819,0.05978764,0.10054211,0.08879286,0.06787958,0.01327390,0.03708835,0.04384567,0.02560159,0.00989010]
ccbb9e8d-58d5-4778-b416-a89bb2639acd	[20,2,2,2,2,2,2,2,2,2]	[0.55626974,0.07537342,0.03424742,0.08284615,0.01370849,0.02015809,0.05065404,0.03200875,0.07122775,0.06350615]
bf95abe3-5af1-4b32-a5cb-ce9af804a3f8	[20,2,2,2,2,2,2,2,2,2]	[0.59841955,0.01819911,0.03739757,0.07827437,0.08866136,0.03893798,0.00990322,0.01573260,0.07398776,0.04048647]
64d85a8d-5d83-4e92-a6bc-e723d3dc3f5c	[20,2,2,2,2,2,2,2,2,2]	[0.51796113,0.02081632,0.02046974,0.08582543,0.06550747,0.02889357,0.05032936,0.05672727,0.13450515,0.01896455]
e411fb80-a3a9-4439-9a24-783fd45e04bc	[20,2,2,2,2,2,2,2,2,2]	[0.47613529,0.06900472,0.10047559,0.02234878,0.02794271,0.06058063,0.00916554,0.04851719,0.13371930,0.05211024]
fdb1cea8-411f-46ba-899c-fe1b8a0c5f57	[20,2,2,2,2,2,2,2,2,2]	[0.48646755,0.03433793,0.04155266,0.14437741,0.06141009,0.01273072,0.06675891,0.07688338,0.04601574,0.02946560]
5f240b10-e540-4dd1-9420-75eb039370ec	[20,2,2,2,2,2,2,2,2,2]	[0.60063083,0.05870850,0.06225738,0.02881238,0.01870976,0.02241543,0.00980993,0.09097380,0.02970527,0.07797672]
a24b1e76-7941-477e-8cab-89d0c34104ce	[20,2,2,2,2,2,2,2,2,2]	[0.49931506,0.06370377,0.05340680,0.01257664,0.14028686,0.03401206,0.01693401,0.07371978,0.04630688,0.05973814]
fe4b89bc-8f7e-4649-91b4-5ceabe9c8ae2	[20,2,2,2,2,2,2,2,2,2]	[0.58573257,0.00507066,0.02328419,0.02248829,0.09194814,0.04980127,0.06946186,0.03730802,0.07185878,0.04304622]
840ef000-4010-4ab0-8704-c0a74ed86946	[20,2,2,2,2,2,2,2,2,2]	[0.53640060,0.05467666,0.05126339,0.21486980,0.02267191,0.01151815,0.06050379,0.02558501,0.00423127,0.01827941]
d51e93da-b871-4e75-b339-a9385afebdf4	[20,2,2,2,2,2,2,2,2,2]	[0.53846977,0.01332020,0.00468727,0.10709524,0.01059701,0.15422208,0.02132050,0.08705371,0.02364440,0.03958981]
a8343c2b-e9e4-4430-bc4c-96b68f70deb5	[20,2,2,2,2,2,2,2,2,2]	[0.52493697,0.03790574,0.05460697,0.06472707,0.05160144,0.04777018,0.02470478,0.04248654,0.12751869,0.02374161]
8a25b984-e59a-4d70-8c98-b867f40120ca	[20,2,2,2,2,2,2,2,2,2]	[0.50616722,0.09046095,0.05745813,0.07705232,0.01468518,0.04930714,0.03198101,0.03307008,0.10633170,0.03348628]
2d6b2b48-2f5e-410c-93a1-9ce39fd9c45d	[20,2,2,2,2,2,2,2,2,2]	[0.45154418,0.00584413,0.10830634,0.06553457,0.03414714,0.02731994,0.05454338,0.07943068,0.10927138,0.06405825]
78bb6b06-7d5c-4443-a066-511b60374f84	[20,2,2,2,2,2,2,2,2,2]	[0.50515788,0.08346501,0.07324198,0.04451576,0.07176612,0.07083454,0.04002435,0.02740754,0.06661724,0.01696959]
e3ca2a08-fb70-4495-806a-611de4e5ef72	[20,2,2,2,2,2,2,2,2,2]	[0.38129058,0.05435803,0.06676071,0.05406077,0.05842539,0.06596597,0.11349609,0.07796257,0.07634738,0.05133250]
5d9e3d0a-9700-4688-91d4-60052cf8745d	[20,2,2,2,2,2,2,2,2,2]	[0.44127566,0.03133426,0.04673066,0.01351017,0.09303010,0.01720657,0.06361814,0.08530580,0.06351442,0.14447422]
cb81bdd6-050d-437f-95e5-01198c815ef5	[20,2,2,2,2,2,2,2,2,2]	[0.41726410,0.03956640,0.13825237,0.01789016,0.02898748,0.08444350,0.06016454,0.08076486,0.06410281,0.06856380]
d63cd089-ff35-429f-8472-699139dd0e06	[20,2,2,2,2,2,2,2,2,2]	[0.49751039,0.05759615,0.03598663,0.04010309,0.08885345,0.01461448,0.00311684,0.08439071,0.05763921,0.12018907]
2dc9b634-e305-4054-9017-fdbb502df740	[20,2,2,2,2,2,2,2,2,2]	[0.54352742,0.05099631,0.05910014,0.03341037,0.02521100,0.09696268,0.01465009,0.02154292,0.04967045,0.10492862]
2d1549bd-9a67-440d-bbb9-4fbc99efc1e2	[20,2,2,2,2,2,2,2,2,2]	[0.44401902,0.02442235,0.03661108,0.05562590,0.03222129,0.08830414,0.09086874,0.03837105,0.14468022,0.04487622]
baf0e7ae-87f8-4b2b-85de-4c8fd68bcd5c	[20,2,2,2,2,2,2,2,2,2]	[0.60636436,0.05211809,0.05140900,0.00833910,0.01465589,0.03213197,0.08645385,0.05266414,0.03237027,0.06349333]
1cb2d2bb-15a6-4360-b15b-c6067f4b70e3	[20,2,2,2,2,2,2,2,2,2]	[0.60639806,0.04099952,0.04826263,0.04376002,0.03903054,0.02079035,0.01937116,0.06337745,0.08560551,0.03240476]
1c4fd586-cfb5-4ede-bead-09d11e851867	[20,2,2,2,2,2,2,2,2,2]	[0.49481864,0.00659036,0.00516404,0.11122982,0.02428800,0.19304902,0.02817331,0.00957171,0.04855017,0.07856493]
40bd9f34-6725-4d18-8ee2-44abff876ae5	[20,2,2,2,2,2,2,2,2,2]	[0.51804466,0.07083743,0.01595718,0.09219226,0.09585231,0.09867093,0.04599621,0.02823976,0.02619692,0.00801233]
