item_id	alpha	topic_vector
38a4f60c-0a1f-4c26-a690-6127078d747d	[2,20,2,2,2,2,2,2,2,2]	[0.06856371,0.61537144,0.08605692,0.03064511,0.05752864,0.01447809,0.00214771,0.04091881,0.04036501,0.04392455]
4aaea99c-c5fa-4b57-9892-aeabdbe1b4a3	[2,20,2,2,2,2,2,2,2,2]	[0.06135733,0.53326679,0.04533830,0.05834152,0.01883236,0.01494103,0.05230330,0.01302642,0.01163337,0.19095958]
f33949ae-b22c-4ea1-90c5-81f38cc6c7ec	[2,20,2,2,2,2,2,2,2,2]	[0.05565777,0.56267276,0.03214906,0.01312444,0.06550271,0.04161201,0.10406195,0.07849939,0.04046229,0.00625761]
159fae82-a846-45c2-929e-5e40c92c7aaf	[2,20,2,2,2,2,2,2,2,2]	[0.05135904,0.57577123,0.00428454,0.06637708,0.01702108,0.09930558,0.04563448,0.02888744,0.05698787,0.05437167]
fdb9e588-d8db-4fc2-b25c-5f6825e26e32	[2,20,2,2,2,2,2,2,2,2]	[0.04203778,0.55806958,0.04740251,0.02122172,0.03122819,0.09873045,0.01956714,0.05216077,0.07370516,0.05587670]
1b44de52-e01d-412c-a3a1-5a3fc4a13cc3	[2,20,2,2,2,2,2,2,2,2]	[0.04382582,0.51711281,0.06242103,0.02067644,0.04086463,0.16153833,0.05696948,0.04501580,0.03068957,0.02088608]
09f7c6f5-1e7c-4455-8427-fe19936ae3ea	[2,20,2,2,2,2,2,2,2,2]	[0.05016683,0.52725175,0.03862877,0.20379620,0.02246457,0.01802422,0.03094017,0.03960172,0.01985311,0.04927265]
901d096b-66e8-48ab-82f3-03a688d6f026	[2,20,2,2,2,2,2,2,2,2]	[0.05323944,0.56951758,0.02694461,0.09914953,0.06427191,0.02204575,0.01975739,0.03265842,0.05333482,0.05908055]
c3a05403-a990-4bb1-9c21-ebd9efa01786	[2,20,2,2,2,2,2,2,2,2]	[0.05241475,0.62451682,0.00566815,0.03085242,0.11906499,0.05685904,0.01387309,0.03871335,0.02943133,0.02860607]
8965c269-33fc-4587-8259-7e1b74ef55ce	[2,20,2,2,2,2,2,2,2,2]	[0.02750375,0.51950718,0.09026857,0.02961964,0.06693568,0.07530300,0.10229124,0.02018011,0.04351470,0.02487613]
48d3aebc-7b0a-47dc-8012-62aeb0245e09	[2,20,2,2,2,2,2,2,2,2]	[0.04878223,0.54667288,0.01668463,0.05096329,0.17397399,0.06474340,0.01352814,0.02007063,0.04407896,0.02050184]
589bea50-b257-4316-a66f-c965b2d2413c	[2,20,2,2,2,2,2,2,2,2]	[0.11007177,0.40757519,0.06892857,0.00996171,0.04612813,0.01890889,0.07795804,0.09789260,0.06161044,0.10096466]
a004b7e2-3b09-4a09-bb68-b7345193bb1d	[2,20,2,2,2,2,2,2,2,2]	[0.00256464,0.54198027,0.06311689,0.06898445,0.06048877,0.07004380,0.04904911,0.01339243,0.02821247,0.10216718]
997037ff-482f-4b3a-8dfc-9e94f863d7a3	[2,20,2,2,2,2,2,2,2,2]	[0.06948617,0.42748705,0.05378197,0.06402701,0.04540438,0.07366096,0.07202934,0.15084247,0.02147506,0.02180558]
566fae83-30f6-4f80-9492-59b7003034ca	[2,20,2,2,2,2,2,2,2,2]	[0.03716224,0.50148451,0.06702655,0.05051376,0.07010006,0.04059403,0.02242037,0.11087857,0.03849464,0.06132529]
1d6198da-8a63-4e68-885d-abd191c65e4d	[2,20,2,2,2,2,2,2,2,2]	[0.00281824,0.33806412,0.05632604,0.02235758,0.06022845,0.03296696,0.24966600,0.10170102,0.13074638,0.00512523]
20e2993e-5be7-46da-8acc-61ca856b6bb1	[2,20,2,2,2,2,2,2,2,2]	[0.06916625,0.44307301,0.10446769,0.06231064,0.03796549,0.01306273,0.04380408,0.08831024,0.10848113,0.02935874]
33c779b8-b523-4f59-87ab-d162bfb56f6a	[2,20,2,2,2,2,2,2,2,2]	[0.17701756,0.58851233,0.01800533,0.01435532,0.03576212,0.02934102,0.05651175,0.04044655,0.03141437,0.00863367]
3d5036e6-8c18-48c7-9b01-a54053f5626c	[2,20,2,2,2,2,2,2,2,2]	[0.10337283,0.50869731,0.13622313,0.00763696,0.01184033,0.02906852,0.04412180,0.03676856,0.04396153,0.07830902]
8d2ae39a-6fd9-4a54-9e1b-e747647dedd6	[2,20,2,2,2,2,2,2,2,2]	[0.02245471,0.60404915,0.00279156,0.02167767,0.00844093,0.10217595,0.02527486,0.07471376,0.00672413,0.13169729]
ce84392b-b302-44b0-a41e-471e0c1963de	[2,20,2,2,2,2,2,2,2,2]	[0.04197865,0.71272853,0.03835585,0.00868979,0.01556101,0.03200528,0.01614400,0.07719028,0.04100939,0.01633721]
20c5f654-7f1e-45f2-9260-9951dcdb6e8c	[2,20,2,2,2,2,2,2,2,2]	[0.08681131,0.52852770,0.08404518,0.03124857,0.07226739,0.03487883,0.09698624,0.00703532,0.01500079,0.04319867]
57c47855-b0cf-41e8-ab2c-82aa8110a666	[2,20,2,2,2,2,2,2,2,2]	[0.02563017,0.49845870,0.07502257,0.03195145,0.05962853,0.02097562,0.00502225,0.08010624,0.14815099,0.05505348]
3e0ef91c-2871-4f8a-95c5-e3515cc34463	[2,20,2,2,2,2,2,2,2,2]	[0.03650051,0.47732346,0.09840190,0.04694429,0.07004756,0.06785829,0.08312826,0.03587181,0.02498543,0.05893848]
9a5d042d-c3c1-4633-9f99-e300d84b1285	[2,20,2,2,2,2,2,2,2,2]	[0.07112814,0.54508822,0.09599289,0.06670305,0.02140873,0.04180732,0.03903492,0.03582345,0.05309207,0.02992121]
b562bb4c-3fe8-4af3-b672-0e7b9d1c8a5c	[2,20,2,2,2,2,2,2,2,2]	[0.03016404,0.62904870,0.03386139,0.07491264,0.07794151,0.04298224,0.03113451,0.01667298,0.00702257,0.05625941]
d9818100-f347-4d07-b9cc-193ed16e847e	[2,20,2,2,2,2,2,2,2,2]	[0.04962209,0.51531008,0.02455488,0.12950131,0.05289291,0.03375480,0.00361574,0.02695892,0.06620571,0.09758356]
53f6dfcc-d39f-467e-b73b-28e3d58daebf	[2,20,2,2,2,2,2,2,2,2]	[0.03688499,0.60044230,0.01543674,0.04914702,0.05017446,0.05632261,0.04088567,0.04718245,0.01508810,0.08843566]
fae108a5-bd8d-4571-9b0d-6ecc56a0ef41	[2,20,2,2,2,2,2,2,2,2]	[0.06515239,0.42462799,0.06622215,0.08468521,0.05223326,0.12601918,0.05538939,0.01629857,0.04134001,0.06803184]
688b0a4c-ce95-4784-8995-4d0fed4c1a87	[2,20,2,2,2,2,2,2,2,2]	[0.10420725,0.50681418,0.01860420,0.03509408,0.01160156,0.07316697,0.02978219,0.02301134,0.07826565,0.11945258]
8191e3be-f3bc-4223-b8d2-0fdb77a334cc	[2,20,2,2,2,2,2,2,2,2]	[0.02479574,0.54905244,0.03925771,0.11627184,0.04293709,0.01837697,0.04456312,0.10017174,0.03742375,0.02714960]
0ac7054d-20fe-4be1-9c60-d22b3f6a5db2	[2,20,2,2,2,2,2,2,2,2]	[0.04864925,0.49161692,0.04605493,0.03401079,0.22067469,0.00691297,0.02535807,0.03186229,0.02239196,0.07246813]
5034b863-4584-4934-adc4-0d0ea638f54c	[2,20,2,2,2,2,2,2,2,2]	[0.02809911,0.42886292,0.05595300,0.04109723,0.02929368,0.13162923,0.07281814,0.06698093,0.07400048,0.07126528]
7abab07b-e689-43ee-a252-9d400bc0fc77	[2,20,2,2,2,2,2,2,2,2]	[0.04754494,0.57062413,0.06317020,0.04683850,0.00738989,0.02239350,0.04213442,0.10986316,0.06338105,0.02666020]
4d39c57e-d638-4d65-bc95-0a7188cadcee	[2,20,2,2,2,2,2,2,2,2]	[0.01648831,0.69389640,0.03957974,0.00081070,0.04163328,0.07524268,0.01598887,0.04793717,0.05146415,0.01695870]
c5663f24-f925-4061-a1d7-b33d18ef9992	[2,20,2,2,2,2,2,2,2,2]	[0.10962832,0.56850255,0.03422065,0.04046240,0.01413961,0.01353846,0.03160439,0.03328909,0.03835010,0.11626443]
bb8f3539-396c-46a1-82d8-3f995e69a43c	[2,20,2,2,2,2,2,2,2,2]	[0.08323721,0.40182423,0.11487938,0.03551179,0.08901075,0.03795197,0.05709973,0.01725462,0.06697186,0.09625846]
a5167f99-c195-4ba5-bba8-d90f2145ea4c	[2,20,2,2,2,2,2,2,2,2]	[0.00703624,0.51005289,0.01968596,0.10909963,0.06132983,0.05398826,0.03127210,0.16888729,0.02428066,0.01436715]
c112a54c-0097-4b91-b246-57b536151b8a	[2,20,2,2,2,2,2,2,2,2]	[0.02507652,0.65375487,0.04726187,0.04207127,0.03036592,0.04037187,0.02862250,0.07122063,0.03576571,0.02548883]
5a9d901f-3486-4170-b24b-d2070ff19897	[2,20,2,2,2,2,2,2,2,2]	[0.10637806,0.51014323,0.05912438,0.00702452,0.01458109,0.04045299,0.03487290,0.03482719,0.09434605,0.09824958]
3eb97759-8f52-426d-a86d-ae4feb007abc	[2,20,2,2,2,2,2,2,2,2]	[0.05046113,0.37398904,0.03684514,0.13541677,0.17936638,0.07946245,0.01655416,0.03710269,0.04802502,0.04277723]
633710fe-c768-4b53-bcb0-8ffebfd7deff	[2,20,2,2,2,2,2,2,2,2]	[0.07815399,0.51276212,0.01440261,0.02191029,0.07262388,0.09504258,0.04443025,0.10302178,0.04074124,0.01691125]
809d6647-2fbc-43eb-979b-9ce3763c32ec	[2,20,2,2,2,2,2,2,2,2]	[0.05110447,0.71257247,0.00999638,0.08807721,0.04906928,0.01822776,0.00432281,0.00242000,0.02073596,0.04347367]
85c79990-f902-462e-843d-2d6ffbd74e68	[2,20,2,2,2,2,2,2,2,2]	[0.07402750,0.59968626,0.04978966,0.04422390,0.03033374,0.05413591,0.02260242,0.01290112,0.04217319,0.07012630]
2cff0b81-6090-4804-bbaf-5ed93abe139c	[2,20,2,2,2,2,2,2,2,2]	[0.00991364,0.40024722,0.03962012,0.03898154,0.05692983,0.12631984,0.00290335,0.13008471,0.12260924,0.07239052]
982eadb9-4a21-4b7c-aacf-a082ed906c49	[2,20,2,2,2,2,2,2,2,2]	[0.04824678,0.41429601,0.07620071,0.05012636,0.03168294,0.07482546,0.08401516,0.10410838,0.02134963,0.09514858]
63cf0cb1-5d71-43f1-9425-6c670d9c650c	[2,20,2,2,2,2,2,2,2,2]	[0.03546200,0.55762764,0.06127639,0.09911536,0.07663082,0.03444021,0.00410690,0.06604957,0.05164097,0.01365013]
654d4e27-857c-49df-a742-36ba511e6c70	[2,20,2,2,2,2,2,2,2,2]	[0.04950708,0.46852547,0.10012852,0.13978703,0.07994791,0.03852091,0.04320657,0.02001156,0.02359111,0.03677386]
7338283c-2436-4ca4-b6fb-65de0d1612b8	[2,20,2,2,2,2,2,2,2,2]	[0.02870829,0.28915399,0.08571642,0.09391494,0.08385693,0.09606776,0.14183668,0.01730699,0.13785277,0.02558524]
faf63655-8204-474b-abfe-76109b3e38da	[2,20,2,2,2,2,2,2,2,2]	[0.07624588,0.38018944,0.03188368,0.09650376,0.07888063,0.03504778,0.05111936,0.02904985,0.09631973,0.12475989]
8aa9b295-8638-48bc-91d7-9e4af4fd586a	[2,20,2,2,2,2,2,2,2,2]	[0.02481876,0.56687028,0.01311107,0.05875406,0.07239996,0.06240577,0.06832339,0.04442675,0.04527490,0.04361504]
17a52b03-df78-43b9-ad06-e46fda1d88fa	[2,20,2,2,2,2,2,2,2,2]	[0.03348540,0.54542964,0.07361112,0.12876537,0.02199414,0.04744780,0.01772271,0.03401513,0.03900715,0.05852154]
ec7032c9-dd6f-45be-b241-c90ecc1a9b0a	[2,20,2,2,2,2,2,2,2,2]	[0.05483156,0.56909472,0.06632234,0.02301885,0.05636063,0.08305168,0.02274949,0.00821559,0.09883813,0.01751702]
a5ddc6fa-7729-4072-ac61-df861c8093dc	[2,20,2,2,2,2,2,2,2,2]	[0.03066883,0.65738860,0.02130908,0.09258079,0.02691609,0.02402854,0.01675783,0.02713253,0.07254409,0.03067361]
fcbee431-e065-4540-ba75-c23824390d8f	[2,20,2,2,2,2,2,2,2,2]	[0.08707657,0.50454688,0.04680078,0.02087780,0.09600130,0.07338026,0.07193648,0.03750236,0.01316823,0.04870933]
