item_id	alpha	topic_vector
53498cd5-046f-4c7f-81df-188b16e35e03	[2,2,2,20,2,20,2,2,2,2]	[0.03392884,0.03291359,0.01960759,0.42781637,0.00695830,0.40251428,0.01509214,0.02761085,0.01210267,0.02145537]
4049d42d-ca5c-485c-b4a8-421b40838663	[2,2,2,20,2,20,2,2,2,2]	[0.01795134,0.02985161,0.07469652,0.37597477,0.05259438,0.36682650,0.01792260,0.03775772,0.00286718,0.02355739]
3d122955-8655-4f48-ad96-5686aa525f3b	[2,2,2,20,2,20,2,2,2,2]	[0.07559946,0.04405293,0.03164362,0.35846951,0.06540003,0.32152673,0.02510811,0.00267566,0.02962231,0.04590162]
6b1c957e-3278-452e-89d6-e5d736d2e169	[2,2,2,20,2,20,2,2,2,2]	[0.02110266,0.04112701,0.02483771,0.39844007,0.03460077,0.30734762,0.02534219,0.02949306,0.02895583,0.08875309]
cf4406ae-6a25-451e-8141-516985d98ca5	[2,2,2,20,2,20,2,2,2,2]	[0.03055496,0.08210145,0.01394914,0.42655493,0.05895819,0.27814234,0.05018011,0.00413878,0.02050731,0.03491279]
6ea2b489-708a-425b-9fe3-5c71d90f1422	[2,2,2,20,2,20,2,2,2,2]	[0.09330890,0.04841937,0.01919115,0.47324269,0.01051105,0.24640912,0.04255783,0.02146444,0.03459763,0.01029781]
11d1c466-56a1-4f0b-9644-1a011b175e3b	[2,2,2,20,2,20,2,2,2,2]	[0.07599665,0.07098538,0.00852334,0.31645229,0.08471905,0.35662710,0.01153183,0.04024711,0.02384930,0.01106793]
30576e20-1ddc-4496-8ffe-d26dd4a12e1f	[2,2,2,20,2,20,2,2,2,2]	[0.07661410,0.00417055,0.02266160,0.36212994,0.05997397,0.34352896,0.04833102,0.04297406,0.02693708,0.01267873]
4e4eeafe-2ad5-47a3-8cd4-a20011728619	[2,2,2,20,2,20,2,2,2,2]	[0.02678869,0.01404181,0.04089417,0.35363272,0.03303621,0.40652359,0.04635096,0.03294185,0.03533506,0.01045493]
40cbadf3-73dd-4be2-8aee-84699e8d6d5e	[2,2,2,20,2,20,2,2,2,2]	[0.01987216,0.00035922,0.04910284,0.36212795,0.02315743,0.40318781,0.03374975,0.03718339,0.04204305,0.02921641]
a709c26f-ccf5-47a9-ae53-6554b7ec677e	[2,2,2,20,2,20,2,2,2,2]	[0.01078451,0.00916415,0.01603691,0.46534740,0.02823338,0.37060136,0.02065460,0.02387979,0.01424142,0.04105648]
1db1679b-7fc2-4a02-bce3-7d52e07294ff	[2,2,2,20,2,20,2,2,2,2]	[0.02360786,0.04659168,0.00293394,0.40985327,0.01305524,0.29505927,0.05633339,0.06181633,0.03181362,0.05893541]
481b1313-230d-4062-afc6-0aa74559441d	[2,2,2,20,2,20,2,2,2,2]	[0.02154994,0.02492770,0.08484338,0.26604077,0.05051838,0.40245203,0.04141770,0.03684081,0.04081904,0.03059026]
3b2675f8-341d-4ac8-af05-b24ffd5bf525	[2,2,2,20,2,20,2,2,2,2]	[0.03218488,0.03996507,0.02080231,0.32168532,0.03130280,0.41288770,0.00621895,0.01158453,0.08657118,0.03679726]
8500cce9-e55f-41d9-9a5a-d1f17fddb04e	[2,2,2,20,2,20,2,2,2,2]	[0.03671061,0.11959943,0.03626004,0.30452817,0.00227399,0.32519882,0.02918792,0.05111462,0.05303083,0.04209556]
ec6f1820-0b11-4ed3-aaf5-efbf22682b15	[2,2,2,20,2,20,2,2,2,2]	[0.05664864,0.03198036,0.00641634,0.30933490,0.02246026,0.33617889,0.05805567,0.02642828,0.02692081,0.12557586]
64c79adf-9235-474b-817e-1d0752706dd1	[2,2,2,20,2,20,2,2,2,2]	[0.01191029,0.03308425,0.01672699,0.34644687,0.06089589,0.37102209,0.03261068,0.02641459,0.05488091,0.04600745]
489c2f64-369c-4605-b7f5-a73f648b08a9	[2,2,2,20,2,20,2,2,2,2]	[0.02506327,0.10601083,0.01391426,0.47966867,0.05298071,0.22587416,0.01515413,0.03082903,0.00647051,0.04403442]
e6012430-8076-4418-88dd-bb9db0a14699	[2,2,2,20,2,20,2,2,2,2]	[0.03126643,0.05871810,0.05351758,0.36827260,0.02002194,0.23974766,0.13410852,0.05101908,0.01213945,0.03118865]
23461d5b-8b2c-43af-92e4-eaf9c6aadc92	[2,2,2,20,2,20,2,2,2,2]	[0.05607649,0.02926843,0.00798179,0.38654519,0.00804457,0.39910088,0.03737792,0.02709628,0.02621097,0.02229747]
5ad102ec-b977-4896-9386-341ec03b1d35	[2,2,2,20,2,20,2,2,2,2]	[0.04309173,0.00980653,0.01799863,0.44646962,0.10541953,0.31624447,0.03102158,0.01145632,0.01495393,0.00353767]
0b47d864-f1d1-4c2e-ba53-f3a20aa588db	[2,2,2,20,2,20,2,2,2,2]	[0.00628569,0.02018378,0.05374405,0.32765890,0.06964514,0.29306356,0.06105070,0.12824521,0.03683230,0.00329066]
b6af3ed4-f3a8-4381-83e1-218de5a97f17	[2,2,2,20,2,20,2,2,2,2]	[0.00290610,0.00609601,0.01298819,0.36303179,0.01785682,0.38525397,0.01518469,0.11402385,0.06585230,0.01680629]
