item_id	alpha	topic_vector
e87de897-1f54-48f2-a995-ae6b8b4537dc	[2,20,2,2,2,2,2,20,2,2]	[0.01924389,0.40661204,0.00769542,0.04395400,0.04962323,0.07019935,0.04078127,0.34954366,0.00633187,0.00601527]
2bea974d-1055-41f2-9fac-04ac2f9c00a5	[2,20,2,2,2,2,2,20,2,2]	[0.02532270,0.32595953,0.00618039,0.03605492,0.02029172,0.01230149,0.00937623,0.46798949,0.00439758,0.09212594]
02889a5f-427d-4518-ba97-7494337d8c2f	[2,20,2,2,2,2,2,20,2,2]	[0.01117175,0.43924363,0.00482837,0.03316972,0.05830016,0.05919040,0.03304356,0.30712563,0.00620778,0.04771900]
d14aea2a-74b6-4cd1-936f-bdc1437b8967	[2,20,2,2,2,2,2,20,2,2]	[0.06787748,0.36674080,0.03600257,0.15874562,0.00859052,0.04211016,0.05849185,0.23919532,0.00586925,0.01637643]
62799c7f-028b-4b0b-bed4-ab77e7e82c41	[2,20,2,2,2,2,2,20,2,2]	[0.02070162,0.35387119,0.02138121,0.02190135,0.03713409,0.01594605,0.02905553,0.42477116,0.02579720,0.04944060]
f468c1b0-9c70-4029-b2cf-d0ec3b1eee16	[2,20,2,2,2,2,2,20,2,2]	[0.07740490,0.25245826,0.01211906,0.05123171,0.03684609,0.05415891,0.04883669,0.30255747,0.08150628,0.08288063]
89821dbf-4b4c-41f4-a031-257e8c95f6b8	[2,20,2,2,2,2,2,20,2,2]	[0.01109699,0.41805493,0.07054510,0.08833575,0.04402315,0.02017067,0.01456090,0.28838939,0.00818326,0.03663986]
7e243766-067e-4423-99a4-508ff69a2904	[2,20,2,2,2,2,2,20,2,2]	[0.02817055,0.26946314,0.01805147,0.07541381,0.04516448,0.01627175,0.10550190,0.40627388,0.01105560,0.02463343]
fcec43ee-fa32-44e8-a8b4-fb283f281b35	[2,20,2,2,2,2,2,20,2,2]	[0.00592420,0.41194710,0.04687852,0.01324210,0.00326434,0.04633063,0.03113810,0.39617145,0.00199005,0.04311352]
218f0cce-0180-496f-841f-3f78b1795cf5	[2,20,2,2,2,2,2,20,2,2]	[0.02389005,0.48365162,0.00794086,0.04964209,0.04362084,0.00622326,0.01986345,0.33838846,0.01321171,0.01356767]
83e8fcc1-e602-4d70-a9c5-d3797406d137	[2,20,2,2,2,2,2,20,2,2]	[0.05377405,0.45282221,0.05049131,0.00678589,0.00064805,0.00911894,0.04246483,0.35666687,0.01825026,0.00897757]
98127737-a28d-45a5-944a-531c738edf69	[2,20,2,2,2,2,2,20,2,2]	[0.02659006,0.26031667,0.04388652,0.04014836,0.01133725,0.06904558,0.03569720,0.32744770,0.04524829,0.14028236]
491058cd-a307-499a-8df7-96ebeaf61635	[2,20,2,2,2,2,2,20,2,2]	[0.00395947,0.43232939,0.02314511,0.03508650,0.03710750,0.01106959,0.01582204,0.35633708,0.06574945,0.01939387]
ab9c55f0-cf66-4493-8b60-173da9c0cb9a	[2,20,2,2,2,2,2,20,2,2]	[0.08813138,0.16010854,0.02287571,0.04540325,0.01290730,0.04320017,0.01955742,0.49308483,0.03350093,0.08123046]
c251432c-66e9-41f6-8b41-12001ec4471e	[2,20,2,2,2,2,2,20,2,2]	[0.02596640,0.25542951,0.02545731,0.08518764,0.01466696,0.10314736,0.04536362,0.39721812,0.00773460,0.03982847]
6fc02b55-740a-4e0d-9a78-4a52eeeaed4d	[2,20,2,2,2,2,2,20,2,2]	[0.07031810,0.42585341,0.04839676,0.01984976,0.01873690,0.01773857,0.03472866,0.32029104,0.02058560,0.02350120]
20558e6a-84f7-42b5-b5a2-5a5c5a87027a	[2,20,2,2,2,2,2,20,2,2]	[0.03947635,0.26118765,0.03040153,0.02358362,0.01268696,0.01353614,0.02995710,0.47692349,0.05328898,0.05895817]
160d5591-ccc9-458e-a076-e91a71d6c4d6	[2,20,2,2,2,2,2,20,2,2]	[0.04087831,0.30058156,0.01032523,0.01291727,0.02751621,0.03348353,0.05561192,0.46319021,0.02110182,0.03439394]
494fc7c6-ca51-456a-8418-bb480cd205ad	[2,20,2,2,2,2,2,20,2,2]	[0.05607958,0.40596765,0.01593805,0.01859271,0.07054514,0.02684752,0.02914571,0.23594748,0.08362023,0.05731594]
8aeb3ada-c484-4609-a021-dd513f912535	[2,20,2,2,2,2,2,20,2,2]	[0.00710846,0.36561074,0.04424113,0.09168069,0.01381220,0.04029750,0.01795131,0.28189842,0.08026677,0.05713278]
4829159d-a327-4bf0-b898-518adcc912e2	[2,20,2,2,2,2,2,20,2,2]	[0.00950778,0.29139028,0.05663437,0.03299938,0.01598513,0.05743292,0.05214032,0.42611156,0.04059084,0.01720742]
94dd0d0d-76b9-4f77-a5d3-b2475fc0dce2	[2,20,2,2,2,2,2,20,2,2]	[0.04377002,0.55410189,0.00974926,0.06171935,0.01184696,0.05392360,0.02728067,0.17231331,0.05492018,0.01037476]
3f62b712-41e3-4452-b011-0a3380bbd96b	[2,20,2,2,2,2,2,20,2,2]	[0.03189731,0.39414688,0.03285180,0.04576861,0.01936632,0.04663617,0.07955188,0.28962154,0.04523462,0.01492486]
