item_id	alpha	topic_vector
26a3831d-a826-4ce3-ad76-6a67fb710bf0	[2,2,2,2,2,2,20,2,2,20]	[0.03062310,0.09985779,0.04614506,0.01093532,0.10016432,0.02687153,0.23709843,0.01081712,0.04685770,0.39062964]
ff012acc-dcf1-4150-ab07-2939c7f256e6	[2,2,2,2,2,2,20,2,2,20]	[0.03167267,0.04731754,0.00091432,0.03833992,0.07725890,0.01074152,0.23099507,0.06294667,0.03697028,0.46284312]
a7c8c22b-1f2d-4d43-9117-31bbccb97d21	[2,2,2,2,2,2,20,2,2,20]	[0.02356463,0.03976894,0.08756324,0.05012521,0.01158891,0.07008671,0.38854770,0.00337022,0.01618005,0.30920438]
f07f898d-bd2f-4489-b56a-fb2f53d3b1e8	[2,2,2,2,2,2,20,2,2,20]	[0.02904104,0.06826821,0.05596413,0.01880447,0.04456169,0.02110181,0.35255833,0.04038143,0.00983145,0.35948744]
0f300ee1-d2b8-4fcb-b65d-e0f7fd01abd4	[2,2,2,2,2,2,20,2,2,20]	[0.03633475,0.02244226,0.05866177,0.05903563,0.01803595,0.01261231,0.49523451,0.01990525,0.03034737,0.24739019]
fb0f3a8a-5a2f-46f9-ad6f-acf3a643a130	[2,2,2,2,2,2,20,2,2,20]	[0.02582464,0.02260229,0.00974386,0.05120247,0.02214825,0.03182971,0.41718782,0.04398373,0.00725738,0.36821987]
d4d85fa7-1572-4e83-b10f-70034d4c85b6	[2,2,2,2,2,2,20,2,2,20]	[0.01361581,0.05288713,0.07866321,0.05777377,0.04333728,0.02400300,0.36827376,0.00421049,0.01500904,0.34222650]
68e1d44d-e008-4992-97c1-3af477670157	[2,2,2,2,2,2,20,2,2,20]	[0.02032476,0.00900821,0.03356650,0.06114906,0.05753724,0.01420198,0.40465595,0.01647693,0.02694212,0.35613726]
65830c96-f84b-418f-95f9-0848a5dafb45	[2,2,2,2,2,2,20,2,2,20]	[0.00245280,0.03155736,0.01366438,0.02232099,0.05841513,0.02007696,0.34525977,0.02872512,0.04756042,0.42996707]
4c51908c-5d62-492c-b35c-222d6e3f715d	[2,2,2,2,2,2,20,2,2,20]	[0.03113519,0.01856429,0.02937868,0.01789820,0.07582508,0.02359532,0.38681171,0.05574115,0.03124500,0.32980538]
07d18112-8fc2-4c98-bad1-1f82a2bbe36e	[2,2,2,2,2,2,20,2,2,20]	[0.03776070,0.04322818,0.00986058,0.10914874,0.03202404,0.07030608,0.34725534,0.03392095,0.01705435,0.29944103]
6ed69a74-9ca8-448a-b9eb-c9b94ecaad0b	[2,2,2,2,2,2,20,2,2,20]	[0.00374135,0.09488309,0.06191468,0.01684095,0.02986085,0.04325573,0.25638195,0.01546477,0.02680341,0.45085321]
638d17f4-b5fc-4683-8e05-7573fc755c4c	[2,2,2,2,2,2,20,2,2,20]	[0.01856569,0.04989692,0.10364410,0.07060828,0.01062216,0.02218008,0.36917785,0.01636640,0.06288320,0.27605531]
071a10a2-1e91-44c9-a513-8ed40491139e	[2,2,2,2,2,2,20,2,2,20]	[0.01868334,0.04135191,0.03192635,0.01596414,0.08760614,0.01251126,0.44206919,0.04668931,0.04870522,0.25449313]
936f94f7-8805-4384-a7ac-81d9a605dda8	[2,2,2,2,2,2,20,2,2,20]	[0.03395065,0.04309633,0.04791624,0.03086667,0.05533239,0.03225783,0.34032329,0.01806096,0.04958618,0.34860947]
05b0a5b8-ceec-4370-a2d4-ade65013f6ec	[2,2,2,2,2,2,20,2,2,20]	[0.04563172,0.01460846,0.00982740,0.09344917,0.06700721,0.03030116,0.28909179,0.04621871,0.10726426,0.29660013]
39f86748-cf32-4307-8434-93e7ec525e41	[2,2,2,2,2,2,20,2,2,20]	[0.09077801,0.01844548,0.00708773,0.02905911,0.00576099,0.04450044,0.24331518,0.03997829,0.05166391,0.46941085]
d0dc4fe3-255e-4fab-83f5-75a2d809b328	[2,2,2,2,2,2,20,2,2,20]	[0.00783343,0.01775999,0.02326911,0.04545530,0.02742015,0.01254843,0.31400538,0.03601617,0.02200411,0.49368794]
d25b00c5-cec9-488a-bcf3-ffd1bf2667d3	[2,2,2,2,2,2,20,2,2,20]	[0.03958141,0.01226526,0.02884171,0.04631576,0.03703723,0.02044607,0.32988847,0.02822814,0.05942605,0.39796988]
93bf4867-5e21-4061-af95-90bab1bbe277	[2,2,2,2,2,2,20,2,2,20]	[0.00579794,0.06196224,0.07512159,0.01722539,0.03327146,0.11121439,0.26991036,0.02734589,0.03874450,0.35940625]
c41101a5-7da4-4146-9c50-421d4ff83d4b	[2,2,2,2,2,2,20,2,2,20]	[0.00447156,0.02535826,0.06244329,0.04385581,0.03425591,0.03037583,0.39225872,0.04020796,0.07892533,0.28784734]
ccd6cc87-07d2-4f97-85d4-cbc40fafa10c	[2,2,2,2,2,2,20,2,2,20]	[0.00288208,0.06104987,0.02318041,0.03016460,0.03511957,0.01907347,0.24470905,0.05836340,0.00076015,0.52469740]
5effe711-acef-429c-b349-e775a4c177f5	[2,2,2,2,2,2,20,2,2,20]	[0.03296957,0.00316334,0.06914797,0.00515132,0.01978304,0.10026431,0.39666891,0.04015880,0.04423644,0.28845630]
