item_id	alpha	topic_vector
5f395a4f-3fff-4f1b-972f-25ea58b1f932	[2,2,2,20,2,2,20,2,2,2]	[0.01316816,0.07547713,0.01039273,0.29910611,0.01022442,0.03414789,0.44492164,0.01970151,0.05687669,0.03598371]
5088a0c5-9944-424f-b4a5-d886f277a0aa	[2,2,2,20,2,2,20,2,2,2]	[0.01215767,0.02255841,0.00799793,0.31461325,0.11127229,0.03870515,0.41390625,0.03797785,0.01574277,0.02506844]
6b3e95ff-68f8-4ba6-b2b4-1283be8b4a26	[2,2,2,20,2,2,20,2,2,2]	[0.04796040,0.00615368,0.00310600,0.37383672,0.01853465,0.08756727,0.34889970,0.04882141,0.01847390,0.04664626]
a00e75ae-fb43-407c-bc07-cd5874ff6bd6	[2,2,2,20,2,2,20,2,2,2]	[0.03240032,0.08225423,0.01183398,0.27278728,0.14537773,0.06513262,0.30367363,0.01249475,0.01091268,0.06313278]
45df3893-729b-4c21-98a9-4736c2208453	[2,2,2,20,2,2,20,2,2,2]	[0.01382198,0.01168709,0.01140081,0.34144634,0.02024288,0.05663716,0.46622564,0.02843459,0.03078697,0.01931655]
df504be7-b020-43ce-b2f8-c25837a8e5dd	[2,2,2,20,2,2,20,2,2,2]	[0.03049653,0.00358193,0.03664896,0.40886715,0.00991119,0.09065273,0.29143582,0.07446933,0.04514672,0.00878964]
dfc75a14-7fb9-4947-a56c-79a66b13962f	[2,2,2,20,2,2,20,2,2,2]	[0.06366261,0.02914872,0.04160323,0.32896988,0.02612344,0.00514114,0.39802012,0.02858355,0.03627774,0.04246956]
070d1864-d6a7-4d37-94b5-feb827e8504e	[2,2,2,20,2,2,20,2,2,2]	[0.04121336,0.04660144,0.00513049,0.33982042,0.00932593,0.00145200,0.39970073,0.10948563,0.00184367,0.04542633]
a5bcfb84-2a5b-476f-a611-6f856cab3810	[2,2,2,20,2,2,20,2,2,2]	[0.02226058,0.02722348,0.04474043,0.39632994,0.02393048,0.01861463,0.39737849,0.00275033,0.04442626,0.02234538]
3a3fd99f-542e-4260-9764-ddb2a1baa01b	[2,2,2,20,2,2,20,2,2,2]	[0.06980972,0.02675729,0.06735929,0.26355301,0.01021581,0.01398202,0.46932607,0.02589434,0.01647772,0.03662472]
fae13881-a0e0-4624-8d9a-2d509e8c15e6	[2,2,2,20,2,2,20,2,2,2]	[0.01676765,0.04134113,0.02933713,0.32755076,0.03069754,0.03073750,0.45673463,0.00936287,0.02086271,0.03660808]
8b4991dd-9c00-415b-b20d-df0dc9d8e6dc	[2,2,2,20,2,2,20,2,2,2]	[0.01796942,0.03156626,0.02123000,0.41225800,0.01396334,0.13776749,0.27226415,0.02111890,0.03607511,0.03578732]
d0f20763-8980-4ed8-8530-706e544cfddc	[2,2,2,20,2,2,20,2,2,2]	[0.06967367,0.00910046,0.00570395,0.33026563,0.02984154,0.02346242,0.45833354,0.01036975,0.01807121,0.04517783]
9551b32a-21a4-43d0-9cb9-7294153d6f6e	[2,2,2,20,2,2,20,2,2,2]	[0.02681234,0.06267075,0.02686516,0.24345293,0.05734327,0.05286038,0.35932460,0.11325179,0.02786132,0.02955747]
7093faeb-ec47-48a4-9693-4ee682150974	[2,2,2,20,2,2,20,2,2,2]	[0.05922506,0.03775436,0.03342580,0.25242199,0.00801981,0.00799378,0.34611264,0.07391303,0.10032736,0.08080617]
4b843179-9ad9-4f2e-aefd-c860a8e5d789	[2,2,2,20,2,2,20,2,2,2]	[0.10065755,0.01632413,0.03695869,0.35606490,0.04816090,0.02779311,0.30748970,0.05290451,0.01967208,0.03397443]
3aaffd45-e292-464b-8497-a52ad4d3afd0	[2,2,2,20,2,2,20,2,2,2]	[0.01593888,0.03936547,0.02811585,0.30593218,0.06446768,0.01688515,0.33680705,0.01740907,0.12018128,0.05489738]
eb91f5f2-b912-47eb-8b3d-eba55e8ab120	[2,2,2,20,2,2,20,2,2,2]	[0.09123733,0.03186633,0.06541653,0.27272441,0.00858590,0.02426425,0.38167268,0.07029845,0.02991381,0.02402030]
304e93af-ccc0-4ef5-bc60-53286f22e2cf	[2,2,2,20,2,2,20,2,2,2]	[0.03864034,0.06498025,0.04053995,0.29318129,0.04811919,0.04553002,0.32063841,0.04631010,0.02792650,0.07413394]
d0d96e88-5580-454f-bf6a-1e7719911ede	[2,2,2,20,2,2,20,2,2,2]	[0.00974768,0.05216302,0.01825652,0.41615564,0.01048369,0.02349473,0.37216203,0.04766933,0.02179753,0.02806983]
5628ade9-bec6-46d5-a855-4e6eb1785680	[2,2,2,20,2,2,20,2,2,2]	[0.04360886,0.05775384,0.01845727,0.39800258,0.04149861,0.06352498,0.29914452,0.02016982,0.02374208,0.03409744]
f1a4642b-2890-4abc-b63f-5a187140cc6b	[2,2,2,20,2,2,20,2,2,2]	[0.03615952,0.03698383,0.05643680,0.35479659,0.03983603,0.01034333,0.40024440,0.02583647,0.02663812,0.01272490]
e42d0284-7177-42a2-8315-4612537f6f21	[2,2,2,20,2,2,20,2,2,2]	[0.02024592,0.04593607,0.01489363,0.25083656,0.05085763,0.12487681,0.33358538,0.10557342,0.00448094,0.04871366]
