item_id	alpha	topic_vector
e8e390d2-42b7-4cfc-a83d-86951e1b56a7	[2,20,2,20,2,2,2,2,2,2]	[0.03036562,0.28102854,0.01013379,0.41584265,0.02911072,0.02052906,0.03251560,0.01836422,0.06352558,0.09858422]
1b95b45c-a319-400f-9a22-2320848ea0de	[2,20,2,20,2,2,2,2,2,2]	[0.02533767,0.40878324,0.04716819,0.31793993,0.00516549,0.07751232,0.02659581,0.02475428,0.04952669,0.01721637]
7f499489-36b8-468b-8e47-3c38d389aa96	[2,20,2,20,2,2,2,2,2,2]	[0.02478029,0.32538231,0.00648063,0.38339480,0.01739487,0.01545578,0.03746176,0.06327661,0.06408315,0.06228979]
90beb116-9b51-48ba-ae48-c52bd22c6a29	[2,20,2,20,2,2,2,2,2,2]	[0.01918331,0.41021659,0.02295119,0.35339539,0.02042911,0.01390622,0.04286510,0.07401587,0.02249904,0.02053818]
97a04320-5c9d-43b3-a984-982794dc68cc	[2,20,2,20,2,2,2,2,2,2]	[0.00449643,0.43003733,0.00338783,0.38470416,0.01615115,0.02615686,0.03566925,0.03408756,0.06170650,0.00360292]
3185e5a7-6001-4d29-90e3-ebedc3e7a628	[2,20,2,20,2,2,2,2,2,2]	[0.05194978,0.36026668,0.06060397,0.34707101,0.00768268,0.02660157,0.04403961,0.04965154,0.02731688,0.02481628]
6df93686-d8b7-4262-aa61-692216990cf0	[2,20,2,20,2,2,2,2,2,2]	[0.02787809,0.35318435,0.01686889,0.31543959,0.07396411,0.10649257,0.04614268,0.02028603,0.00828967,0.03145402]
018b0f4d-02e7-4ecb-b56b-3d3909fef54d	[2,20,2,20,2,2,2,2,2,2]	[0.06958880,0.31166987,0.05476619,0.39045842,0.02728218,0.04869709,0.01009583,0.02320162,0.03745033,0.02678966]
ba142e89-193d-4bf8-8ba9-2a9b31824523	[2,20,2,20,2,2,2,2,2,2]	[0.01154749,0.39919049,0.03874720,0.34541733,0.06542234,0.05159399,0.00193395,0.03262206,0.03188684,0.02163830]
334c1ef4-c44a-4bb6-b9e3-d1004a96826b	[2,20,2,20,2,2,2,2,2,2]	[0.00346013,0.30202917,0.00253258,0.55965303,0.03036295,0.04393505,0.01231299,0.00397345,0.02209597,0.01964469]
7cc2b236-3296-4ffd-8d35-f271a9334b26	[2,20,2,20,2,2,2,2,2,2]	[0.02951416,0.26668731,0.10387119,0.36532519,0.06683026,0.02454574,0.02910276,0.06278149,0.01728368,0.03405822]
0fa5575f-e34f-481e-8eb7-8a5295c59bc8	[2,20,2,20,2,2,2,2,2,2]	[0.02463285,0.43209987,0.00974367,0.33850625,0.03951886,0.04303484,0.05530921,0.01166000,0.03837904,0.00711541]
2eda41b7-796f-482a-aaf0-2528d5e08b78	[2,20,2,20,2,2,2,2,2,2]	[0.02081854,0.31446013,0.02415586,0.44664885,0.02736924,0.04032265,0.03200436,0.02604471,0.03826013,0.02991553]
768b2261-8d35-44f5-999e-9bb516bdfc45	[2,20,2,20,2,2,2,2,2,2]	[0.03340886,0.35457123,0.02224816,0.32716665,0.03345881,0.03169439,0.07921105,0.00837860,0.09833001,0.01153223]
4b102faf-fcd9-491a-9979-e95d9837d0fe	[2,20,2,20,2,2,2,2,2,2]	[0.03369809,0.44323493,0.01536540,0.31253098,0.03085349,0.05360133,0.06392788,0.01068367,0.02985947,0.00624476]
acaccb72-15de-493e-b4a6-d99c52ddc7ba	[2,20,2,20,2,2,2,2,2,2]	[0.01417626,0.47384087,0.03961033,0.30389458,0.06457113,0.01727506,0.02990717,0.00440936,0.01533200,0.03698324]
f3983174-ab72-4b22-8121-993967309557	[2,20,2,20,2,2,2,2,2,2]	[0.03699414,0.34549683,0.02867208,0.44340564,0.02694047,0.04285062,0.01977694,0.03066563,0.00417553,0.02102214]
f8eda667-9113-4237-bf25-bdc32528a616	[2,20,2,20,2,2,2,2,2,2]	[0.03695076,0.41020511,0.02186950,0.33333162,0.03788269,0.03161671,0.04409742,0.01926150,0.05226366,0.01252102]
b6f478dc-368d-404b-be61-14ef500703ff	[2,20,2,20,2,2,2,2,2,2]	[0.00639977,0.40913145,0.00996887,0.32290441,0.02051311,0.06072559,0.04034546,0.00660859,0.07296259,0.05044015]
d7ab71b6-e834-4c6f-96f1-1bd7078b1180	[2,20,2,20,2,2,2,2,2,2]	[0.02392131,0.31113311,0.03882552,0.42756928,0.00540674,0.03682235,0.06139689,0.03536204,0.03118634,0.02837642]
a208caed-01c1-4c91-bebe-f829374a2377	[2,20,2,20,2,2,2,2,2,2]	[0.01466128,0.44576015,0.02185746,0.36898449,0.00865697,0.02651542,0.04150621,0.02144906,0.02194699,0.02866197]
d7f9dde8-5ee1-4f95-a25e-2c2535e7b318	[2,20,2,20,2,2,2,2,2,2]	[0.03597154,0.32345764,0.09128791,0.41087977,0.01627212,0.05254300,0.00412832,0.02050905,0.00609941,0.03885124]
facd3521-ce24-4c7a-9735-8c9e20052f10	[2,20,2,20,2,2,2,2,2,2]	[0.02696703,0.33735149,0.06288312,0.34707499,0.05873381,0.04360094,0.03103295,0.06873691,0.01670716,0.00691159]
