item_id	alpha	topic_vector
c368eaae-a26f-4ea8-90e3-994d4f364628	[2,2,20,2,20,2,2,2,2,2]	[0.03254869,0.03601389,0.44976737,0.02035888,0.34095333,0.03707463,0.02491049,0.00829493,0.04803236,0.00204543]
b0fbf7f2-cd96-4d95-beb6-18c51cd64dbf	[2,2,20,2,20,2,2,2,2,2]	[0.00958809,0.02153801,0.26219706,0.02981322,0.45097628,0.10479346,0.02740492,0.03780937,0.02968402,0.02619556]
5d32ffbe-1f87-4395-b3e9-6905bf06289e	[2,2,20,2,20,2,2,2,2,2]	[0.03351269,0.11691561,0.26853607,0.07040312,0.35956805,0.02994740,0.01159058,0.01063151,0.07847617,0.02041879]
a5b88410-393e-4b99-9b94-57f28e7aacba	[2,2,20,2,20,2,2,2,2,2]	[0.02459231,0.03536610,0.41423670,0.00736821,0.42112638,0.02945159,0.02846261,0.01860628,0.01628211,0.00450771]
9fd5edd7-3520-4f90-a874-3e1e13263b9f	[2,2,20,2,20,2,2,2,2,2]	[0.07845392,0.00896435,0.34060306,0.06994890,0.38060906,0.01152660,0.05962913,0.02184696,0.01905317,0.00936484]
c58e0814-25f3-49ab-b0f5-2998fb7f199f	[2,2,20,2,20,2,2,2,2,2]	[0.01567859,0.01846750,0.33297872,0.01237592,0.39967167,0.05439365,0.05438916,0.02826137,0.04332006,0.04046336]
16b66c09-239f-4c9f-a387-b7c8ec64bd7f	[2,2,20,2,20,2,2,2,2,2]	[0.05334001,0.05695709,0.37257967,0.04497686,0.36625905,0.04504401,0.02788211,0.01578039,0.00969356,0.00748725]
321d3973-6fd8-437f-9a7f-9d58a0729ef3	[2,2,20,2,20,2,2,2,2,2]	[0.01085472,0.05607519,0.45110230,0.04469799,0.34647207,0.00498080,0.02487939,0.01544686,0.01544353,0.03004715]
fd4c0532-ab26-4764-9f87-adf61d2677bb	[2,2,20,2,20,2,2,2,2,2]	[0.04231756,0.02640843,0.50174071,0.03080558,0.20141862,0.08268877,0.02527820,0.06949106,0.00712318,0.01272789]
c0fd764e-9050-4069-a92d-63e6d55c491c	[2,2,20,2,20,2,2,2,2,2]	[0.01118637,0.05757302,0.45195540,0.04228049,0.36638934,0.00483654,0.01536085,0.01739869,0.00631099,0.02670830]
6f014f76-a571-471b-98b5-b2c15ccb6734	[2,2,20,2,20,2,2,2,2,2]	[0.04715103,0.05832437,0.43140930,0.02479500,0.33255276,0.02605857,0.02859894,0.01172998,0.02122625,0.01815379]
2ebc9815-ad5c-4b27-841e-77f10218d72a	[2,2,20,2,20,2,2,2,2,2]	[0.07573224,0.05129453,0.35068453,0.01139628,0.36690887,0.01350992,0.04492939,0.02104592,0.05767296,0.00682537]
1616fc79-8460-430c-a5b5-1283f857a9c7	[2,2,20,2,20,2,2,2,2,2]	[0.04795740,0.06764966,0.32752277,0.02292516,0.34357710,0.04249469,0.01789943,0.01563345,0.09232597,0.02201437]
f74128d1-b098-4281-aa06-f89264e042f4	[2,2,20,2,20,2,2,2,2,2]	[0.02838873,0.02059669,0.40706581,0.01716221,0.34389904,0.06100747,0.05547807,0.02239701,0.03035569,0.01364927]
e975f598-7e44-49ec-b501-d7cd5d1bc624	[2,2,20,2,20,2,2,2,2,2]	[0.03142544,0.11146645,0.43978597,0.01404241,0.25611980,0.01436641,0.01001439,0.02774248,0.06702934,0.02800731]
edf0ad57-ef1a-435e-b12a-4ab0e8b84f4f	[2,2,20,2,20,2,2,2,2,2]	[0.01916147,0.02519472,0.43891033,0.03743970,0.32200571,0.05858717,0.01295342,0.03548625,0.02241352,0.02784772]
1d396685-b344-4f3e-aa04-005e363b43a6	[2,2,20,2,20,2,2,2,2,2]	[0.01473185,0.03691163,0.33127366,0.02301454,0.40284355,0.01735433,0.08762675,0.02295769,0.02736788,0.03591811]
4444685d-f595-4ec7-b226-cc4c50faf1ec	[2,2,20,2,20,2,2,2,2,2]	[0.00857154,0.00545984,0.34843501,0.00653649,0.39675126,0.04053236,0.03913835,0.05235337,0.02495923,0.07726256]
02da373b-5fbc-4131-8e20-ac9a4b5b7d0f	[2,2,20,2,20,2,2,2,2,2]	[0.03788451,0.07617811,0.27751693,0.05282434,0.36571816,0.03767633,0.04664300,0.00530282,0.00907061,0.09118520]
7a82f64c-d77e-4c7e-b5ae-e5c1f1c92f1c	[2,2,20,2,20,2,2,2,2,2]	[0.03349039,0.04695407,0.37231098,0.01861759,0.36895174,0.01952870,0.03328890,0.06121140,0.03634988,0.00929635]
1f39156e-15ff-48a2-84a9-f458624ef134	[2,2,20,2,20,2,2,2,2,2]	[0.02519526,0.03426953,0.38488188,0.06272016,0.38559975,0.02611264,0.02194680,0.02290955,0.01854982,0.01781460]
afd20583-efa3-4740-9506-aedd63f3acb8	[2,2,20,2,20,2,2,2,2,2]	[0.06027896,0.03283670,0.32435782,0.02988938,0.32913584,0.00573851,0.04621114,0.06294294,0.05547309,0.05313562]
9136b5c4-8f2a-4190-b08c-8c0b25a91d1f	[2,2,20,2,20,2,2,2,2,2]	[0.01273368,0.08122751,0.35445529,0.01085266,0.24247622,0.04030632,0.08260642,0.07485833,0.03436619,0.06611737]
